XXXIX	NUM	xxxix
ai	VERB	avoir
pas	ADV	pas
eu	VERB	avoir
la	DET	le
force	NOUN	force
de	ADP	de
résister	VERB	résister
à	ADP	à
l'	DET	le
impulsion	NOUN	impulsion
qui	PRON	qui
m'	PRON	me
entraînait	VERB	entraîner
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Mon	PRON	mon
esprit	NOUN	esprit
me	PRON	me
disait	VERB	dire
:	PUNCT	:
n'	ADV	ne
y	PRON	y
va	VERB	aller
pas	ADV	pas
,	PUNCT	,
et	CONJ	et
il	PRON	il
me	PRON	me
présentait	VERB	présenter
mille	NUM	mille
raisons	NOUN	raison
meilleures	ADJ	meilleur
les	DET	le
unes	NOUN	un
que	CONJ	que
les	DET	le
autres	ADJ	autre
pour	ADP	pour
m'	PRON	me
arrêter	VERB	arrêter
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Mon	PRON	mon
cœur	NOUN	cœur
me	PRON	me
disait	VERB	dire
:	PUNCT	:
vas	VERB	aller
-y	PRON	y
,	PUNCT	,
et	CONJ	et
bien	ADV	bien
qu'	CONJ	que
il	PRON	il
ne	ADV	ne
motivât	VERB	motiver
son	PRON	son
ordre	NOUN	ordre
sur	ADP	sur
rien	NOUN	rien
,	PUNCT	,
c'	PRON	ce
est	VERB	être
lui	PRON	lui
qui	PRON	qui
l'	PRON	la|le
a	VERB	avoir
emporté	VERB	emporter
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Un	DET	un
regard	NOUN	regard
de	ADP	de
Clotilde	NOUN	clotilde
,	PUNCT	,
lorsque	CONJ	lorsque
j'	PRON	je
entrai	VERB	entrer
dans	ADP	dans
le	DET	le
salon	NOUN	salon
,	PUNCT	,
me	PRON	me
paya	VERB	payer
ma	PRON	mon
faiblesse	NOUN	faiblesse
et	CONJ	et
me	PRON	me
fit	VERB	faire
oublier	VERB	oublier
les	DET	le
angoisses	NOUN	angoisse
de	ADP	de
ces	PRON	ce
trois	NUM	trois
jours	NOUN	jour
d'	ADP	de
incertitude	NOUN	incertitude
.	PUNCT	.
<EOS>	<EOS>	<EOS>
--	PUNCT	--
J'	PRON	je
étais	VERB	être
inquiète	ADJ	inquiet
de	ADP	de
vous	PRON	vous
,	PUNCT	,
me	PRON	me
dit-elle	NOUN	dit-elle
en	ADP	en
me	PRON	me
serrant	VERB	serrer
la	DET	le
main	NOUN	main
,	PUNCT	,
votre	PRON	votre
lettre	NOUN	lettre
me	PRON	me
faisait	VERB	faire
craindre	VERB	craindre
de	ADP	de
ne	ADV	ne
pas	ADV	pas
vous	PRON	vous
avoir	VERB	avoir
.	PUNCT	.
<EOS>	<EOS>	<EOS>
--	PUNCT	--
Jusqu'	ADP	jusque
au	ADP	au
dernier	ADJ	dernier
moment	NOUN	moment
,	PUNCT	,
j'	PRON	je
ai	VERB	avoir
craint	VERB	craindre
moi	PRON	moi
-même	ADJ	même
de	ADP	de
ne	ADV	ne
pouvoir	VERB	pouvoir
pas	ADV	pas
venir	VERB	venir
.	PUNCT	.
<EOS>	<EOS>	<EOS>
--	PUNCT	--
Nous	PRON	nous
aurions	VERB	avoir
été	VERB	être
désolés	VERB	désoler
,	PUNCT	,
dit	VERB	dire
M	VERB	m
.	PUNCT	.
de	ADP	de
Solignac	NOUN	solignac
,	PUNCT	,
intervenant	NOUN	intervenant
,	PUNCT	,
si	CONJ	si
vous	PRON	vous
aviez	VERB	avoir
été	VERB	être
empêché	VERB	empêcher
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Nous	PRON	nous
étions	VERB	être
entourés	VERB	entourer
et	CONJ	et
nous	PRON	nous
ne	ADV	ne
pouvions	VERB	pouvoir
,	PUNCT	,
Clotilde	NOUN	clotilde
et	CONJ	et
moi	PRON	moi
,	PUNCT	,
échanger	VERB	échanger
un	DET	un
seul	ADJ	seul
mot	NOUN	mot
en	ADP	en
particulier	NOUN	particulier
,	PUNCT	,
mais	CONJ	mais
les	DET	le
paroles	NOUN	parole
étaient	VERB	être
inutiles	ADJ	inutile
entre	ADP	entre
nous	PRON	nous
;	PUNCT	;
dans	ADP	dans
son	PRON	son
regard	NOUN	regard
et	CONJ	et
dans	ADP	dans
la	DET	le
pression	NOUN	pression
de	ADP	de
sa	PRON	son
main	NOUN	main
il	PRON	il
y	PRON	y
avait	VERB	avoir
tout	ADV	tout
un	DET	un
discours	NOUN	discours
.	PUNCT	.
<EOS>	<EOS>	<EOS>
J'	PRON	je
étais	VERB	être
curieux	ADJ	curieux
de	ADP	de
voir	VERB	voir
le	DET	le
monde	NOUN	monde
que	CONJ	que
Clotilde	NOUN	clotilde
recevait	VERB	recevoir
;	PUNCT	;
sortant	VERB	sortir
du	ADP	du
cercle	NOUN	cercle
formé	VERB	former
autour	ADV	autour
de	ADP	de
la	DET	le
cheminée	NOUN	cheminée
,	PUNCT	,
j'	PRON	je
allai	VERB	aller
m'	PRON	me
asseoir	VERB	asseoir
sur	ADP	sur
un	DET	un
canapé	NOUN	canapé
au	ADP	au
fond	NOUN	fond
du	ADP	du
salon	NOUN	salon
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Quelques	PRON	quelque
personnes	NOUN	personne
étaient	VERB	être
arrivées	VERB	arriver
avant	ADP	avant
moi	PRON	moi
;	PUNCT	;
je	PRON	je
pus	VERB	pouvoir
les	PRON	la|le
examiner	VERB	examiner
librement	ADV	librement
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Les	DET	le
deux	NUM	deux
dames	NOUN	dame
assises	VERB	asseoir
auprès	ADV	auprès
de	ADP	de
Clotilde	NOUN	clotilde
présentaient	VERB	présenter
entre	ADP	entre
elles	PRON	elle
un	DET	un
contraste	NOUN	contraste
frappant	ADJ	frappant
:	PUNCT	:
l'	DET	le
une	NOUN	un
était	VERB	être
jeune	ADJ	jeune
et	CONJ	et
fort	ADV	fort
belle	ADJ	beau
,	PUNCT	,
mais	CONJ	mais
avec	ADP	avec
quelque	PRON	quelque
chose	NOUN	chose
de	ADP	de
vulgaire	NOUN	vulgaire
dans	ADP	dans
la	DET	le
tournure	NOUN	tournure
,	PUNCT	,
qui	PRON	qui
donnait	VERB	donner
une	DET	un
médiocre	ADJ	médiocre
idée	NOUN	idée
de	ADP	de
sa	PRON	son
naissance	NOUN	naissance
et	CONJ	et
de	ADP	de
son	PRON	son
éducation	NOUN	éducation
;	PUNCT	;
l'	DET	le
autre	ADJ	autre
,	PUNCT	,
au	ADP	au
contraire	NOUN	contraire
,	PUNCT	,
était	VERB	être
laide	ADJ	laid
et	CONJ	et
vieille	ADJ	vieux
,	PUNCT	,
mais	CONJ	mais
avec	ADP	avec
une	DET	un
physionomie	NOUN	physionomie
ouverte	ADJ	ouvert
,	PUNCT	,
des	ADP	du
manières	NOUN	manière
discrètes	ADJ	discret
,	PUNCT	,
une	DET	un
toilette	NOUN	toilette
de	ADP	de
bon	ADJ	bon
goût	NOUN	goût
qui	PRON	qui
inspiraient	VERB	inspirer
sinon	CONJ	sinon
le	DET	le
respect	NOUN	respect
,	PUNCT	,
au	ADP	au
moins	ADV	moins
la	DET	le
confiance	NOUN	confiance
et	CONJ	et
une	DET	un
certaine	ADJ	certain
sympathie	NOUN	sympathie
.	PUNCT	.
<EOS>	<EOS>	<EOS>
On	PRON	on
se	PRON	se
sentait	VERB	sentir
en	ADP	en
présence	NOUN	présence
d'	ADP	de
une	DET	un
honnête	ADJ	honnête
femme	NOUN	femme
qui	PRON	qui
devait	VERB	devoir
être	VERB	être
une	DET	un
bonne	ADJ	bon
mère	NOUN	mère
de	ADP	de
famille	NOUN	famille
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Les	DET	le
hommes	NOUN	homme
n'	ADV	ne
avaient	VERB	avoir
rien	ADV	rien
de	ADP	de
frappant	VERB	frapper
qui	PRON	qui
permît	VERB	permettre
un	DET	un
jugement	NOUN	jugement
immédiat	ADJ	immédiat
et	CONJ	et
certain	ADJ	certain
:	PUNCT	:
cependant	ADV	cependant
l'	DET	le
ensemble	NOUN	ensemble
n'	ADV	ne
était	VERB	être
pas	ADV	pas
satisfaisant	ADJ	satisfaisant
;	PUNCT	;
parmi	ADP	parmi
eux	PRON	eux
assurément	ADV	assurément
il	PRON	il
ne	ADV	ne
se	PRON	se
trouvait	VERB	trouver
pas	ADV	pas
une	DET	un
seule	ADJ	seul
personnalité	NOUN	personnalité
remarquable	ADJ	remarquable
,	PUNCT	,
mais	CONJ	mais
des	ADP	du
gens	NOUN	gens
d'	ADP	de
affaires	NOUN	affaire
et	CONJ	et
de	ADP	de
bourse	NOUN	bourse
,	PUNCT	,
non	ADV	non
des	ADP	du
grandes	ADJ	grand
affaires	NOUN	affaire
ou	CONJ	ou
de	ADP	de
la	DET	le
haute	ADJ	haut
finance	NOUN	finance
,	PUNCT	,
mais	CONJ	mais
de	ADP	de
la	DET	le
chicane	NOUN	chicane
et	CONJ	et
de	ADP	de
la	DET	le
coulisse	NOUN	coulisse
.	PUNCT	.
<EOS>	<EOS>	<EOS>
On	PRON	on
annonça	VERB	annoncer
«	PUNCT	«
le	DET	le
baron	NOUN	baron
Torladès	NOUN	torladès
»	PUNCT	»
et	CONJ	et
je	PRON	je
vis	VERB	vivre
entrer	VERB	entrer
un	DET	un
Portugais	NOUN	portugais
qui	PRON	qui
,	PUNCT	,
à	ADP	à
son	PRON	son
cou	NOUN	cou
et	CONJ	et
à	ADP	à
la	DET	le
boutonnière	NOUN	boutonnier|boutonnière
de	ADP	de
son	PRON	son
habit	NOUN	habit
,	PUNCT	,
portait	VERB	porter
toutes	PRON	tout
les	DET	le
croix	NOUN	croix
de	ADP	de
la	DET	le
terre	NOUN	terre
;	PUNCT	;
«	PUNCT	«
le	DET	le
comte	NOUN	comte
Vanackère-Vanackère	NOUN	vanackère-vanackère
»	PUNCT	»
,	PUNCT	,
un	DET	un
Belge	NOUN	belge
majestueux	ADJ	majestueux
;	PUNCT	;
«	PUNCT	«
sir	NOUN	sir
Anthony	NOUN	anthony
Partridge	NOUN	partridge
»	PUNCT	»
,	PUNCT	,
un	DET	un
patriarche	NOUN	patriarche
anglais	ADJ	anglais
;	PUNCT	;
«	PUNCT	«
le	DET	le
prince	NOUN	prince
Mazzazoli	NOUN	mazzazoli
»	PUNCT	»
,	PUNCT	,
un	DET	un
Italien	NOUN	italien
presque	ADV	presque
aussi	ADV	aussi
décoré	VERB	décorer
que	CONJ	que
le	DET	le
Portugais	NOUN	portugais
.	PUNCT	.
<EOS>	<EOS>	<EOS>
C'	PRON	ce
était	VERB	être
à	ADP	à
croire	VERB	croire
que	CONJ	que
M	VERB	m
.	PUNCT	.
de	ADP	de
Solignac	NOUN	solignac
,	PUNCT	,
ministre	NOUN	ministre
des	ADP	du
affaires	NOUN	affaire
étrangères	ADJ	étranger
,	PUNCT	,
recevait	VERB	recevoir
à	ADP	à
dîner	VERB	dîner
le	DET	le
corps	NOUN	corps
diplomatique	ADJ	diplomatique
:	PUNCT	:
allions-nous	VERB	allions-nous
remanier	VERB	remanier
la	DET	le
carte	NOUN	carte
de	ADP	de
l'	DET	le
Europe	NOUN	europe
?	PUNCT	?
<EOS>	<EOS>	<EOS>
Au	ADP	au
milieu	NOUN	milieu
de	ADP	de
ces	PRON	ce
convives	NOUN	convive
qui	PRON	qui
parlaient	VERB	parler
tous	PRON	tout
un	DET	un
français	ADJ	français
de	ADP	de
fantaisie	NOUN	fantaisie
,	PUNCT	,
Clotilde	NOUN	clotilde
montrait	VERB	montrer
une	DET	un
aisance	NOUN	aisance
parfaite	ADJ	parfait
;	PUNCT	;
pour	CONJ	pour
chacun	PRON	chacun
elle	PRON	elle
avait	VERB	avoir
un	DET	un
mot	NOUN	mot
de	ADP	de
politesse	NOUN	politesse
particulière	ADJ	particulier
,	PUNCT	,
et	CONJ	et
à	ADP	à
la	PRON	la
voir	VERB	voir
libre	ADJ	libre
,	PUNCT	,
légère	ADJ	léger
,	PUNCT	,
charmante	ADJ	charmant
,	PUNCT	,
jouant	VERB	jouer
admirablement	ADV	admirablement
son	PRON	son
rôle	NOUN	rôle
de	ADP	de
maîtresse	NOUN	maîtresse
de	ADP	de
maison	NOUN	maison
,	PUNCT	,
on	PRON	on
n'	ADV	ne
eût	VERB	avoir
jamais	ADV	jamais
supposé	VERB	supposer
que	CONJ	que
son	PRON	son
éducation	NOUN	éducation
s'	PRON	se
était	VERB	être
faite	VERB	faire
en	ADP	en
répétant	VERB	répéter
ce	PRON	ce
rôle	NOUN	rôle
avec	ADP	avec
quelques	PRON	quelque
pauvres	NOUN	pauvre
comparses	ADJ	comparses
de	ADP	de
province	NOUN	province
dont	PRON	dont
j'	PRON	je
étais	VERB	être
le	DET	le
jeune	ADJ	jeune
premier	NOUN	premier
,	PUNCT	,
le	DET	le
général	ADJ	général
,	PUNCT	,
le	DET	le
père	NOUN	père
noble	ADJ	noble
,	PUNCT	,
et	CONJ	et
M	VERB	m
.	PUNCT	.
de	ADP	de
Solignac	NOUN	solignac
,	PUNCT	,
le	DET	le
financier	NOUN	financier
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Je	PRON	je
me	PRON	me
trouvais	VERB	trouver
fort	ADV	fort
dépaysé	VERB	dépayser
au	ADP	au
milieu	NOUN	milieu
de	ADP	de
ces	PRON	ce
étrangers	NOUN	étranger
et	CONJ	et
restais	VERB	rester
isolé	VERB	isoler
sur	ADP	sur
mon	PRON	mon
canapé	NOUN	canapé
quand	CONJ	quand
la	DET	le
porte	NOUN	porte
du	ADP	du
salon	NOUN	salon
s'	PRON	se
ouvrit	VERB	ouvrir
pour	ADP	pour
laisser	VERB	laisser
entrer	VERB	entrer
un	DET	un
convive	NOUN	convive
qu'	PRON	que
on	PRON	on
n'	ADV	ne
annonça	VERB	annoncer
pas	ADV	pas
.	PUNCT	.
<EOS>	<EOS>	<EOS>
C'	PRON	ce
était	VERB	être
un	DET	un
artiste	NOUN	artiste
,	PUNCT	,
un	DET	un
pianiste	NOUN	pianiste
,	PUNCT	,
Emmanuel	NOUN	emmanuel
Treyve	NOUN	treyve
,	PUNCT	,
que	PRON	que
je	PRON	je
connaissais	VERB	connaître
pour	ADP	pour
avoir	VERB	avoir
dîné	VERB	dîner
plusieurs	PRON	plusieurs
fois	NOUN	fois
avec	ADP	avec
lui	PRON	lui
à	ADP	à
notre	PRON	notre
restaurant	NOUN	restaurant
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Après	ADP	après
avoir	VERB	avoir
salué	VERB	saluer
la	DET	le
maîtresse	NOUN	maîtresse
et	CONJ	et
le	DET	le
maître	NOUN	maître
de	ADP	de
la	DET	le
maison	NOUN	maison
,	PUNCT	,
il	PRON	il
promena	VERB	promener
un	DET	un
regard	NOUN	regard
circulaire	ADJ	circulaire
dans	ADP	dans
le	DET	le
salon	NOUN	salon
et	CONJ	et
,	PUNCT	,
m'	PRON	me
apercevant	VERB	apercevoir
,	PUNCT	,
il	PRON	il
vint	VERB	venir
vivement	ADV	vivement
à	ADP	à
moi	PRON	moi
.	PUNCT	.
<EOS>	<EOS>	<EOS>
--	PUNCT	--
En	ADP	en
voilà	ADV	voilà
une	DET	un
bonne	ADJ	bon
fortune	NOUN	fortune
de	ADP	de
vous	PRON	vous
trouver	VERB	trouver
là	ADV	là
,	PUNCT	,
me	PRON	me
dit-il	NOUN	dit-il
à	ADP	à
mi-voix	ADV	mi-voix
;	PUNCT	;
au	ADP	au
milieu	NOUN	milieu
de	ADP	de
ces	PRON	ce
magots	NOUN	magot
décorés	VERB	décorer
,	PUNCT	,
le	DET	le
dîner	NOUN	dîner
n'	ADV	ne
eût	VERB	avoir
pas	ADV	pas
été	VERB	être
drôle	ADJ	drôle
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Quelles	PRON	quel
têtes	NOUN	tête
!	PUNCT	!
<EOS>	<EOS>	<EOS>
Regardez	VERB	regarder
donc	ADV	donc
ce	PRON	ce
vieux	ADJ	vieux
gorille	NOUN	gorille
;	PUNCT	;
comment	ADV	comment
ne	ADV	ne
s'	CONJ	si
est-il	ADJ	est-il
pas	ADV	pas
fait	VERB	faire
fendre	VERB	fendre
le	DET	le
nez	NOUN	nez
pour	ADP	pour
y	PRON	y
passer	VERB	passer
une	DET	un
croix	NOUN	croix
...	PUNCT	...
ou	CONJ	ou
une	DET	un
bague	NOUN	bague
?	PUNCT	?
<EOS>	<EOS>	<EOS>
--	PUNCT	--
C'	PRON	ce
est	VERB	être
un	DET	un
Portugais	NOUN	portugais
,	PUNCT	,
le	DET	le
baron	NOUN	baron
Torladès	NOUN	torladès
.	PUNCT	.
<EOS>	<EOS>	<EOS>
--	PUNCT	--
Un	DET	un
Portugais	NOUN	portugais
de	ADP	de
Batignolles	NOUN	batignolles
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Qu'	CONJ	que
il	PRON	il
serait	VERB	être
beau	ADJ	beau
au	ADP	au
Palais-Royal	NOUN	palais-royal
!	PUNCT	!
<EOS>	<EOS>	<EOS>
Clotilde	NOUN	clotilde
vint	VERB	venir
à	ADP	à
nous	PRON	nous
.	PUNCT	.
<EOS>	<EOS>	<EOS>
--	PUNCT	--
Je	PRON	je
suis	VERB	suivre|être
heureuse	ADJ	heureux
que	CONJ	que
vous	PRON	vous
connaissiez	VERB	connaître
M	VERB	m
.	PUNCT	.
le	DET	le
comte	NOUN	comte
de	ADP	de
Saint-Nérée	NOUN	saint-nérée
,	PUNCT	,
dit-elle	NOUN	dit-elle
au	ADP	au
pianiste	NOUN	pianiste
;	PUNCT	;
je	PRON	je
vais	VERB	aller
vous	PRON	vous
faire	VERB	faire
mettre	VERB	mettre
à	ADP	à
côté	NOUN	côté
l'	DET	le
un	NOUN	un
de	ADP	de
l'	DET	le
autre	ADJ	autre
,	PUNCT	,
vous	PRON	vous
pourrez	VERB	pouvoir
causer	VERB	causer
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Puis	ADV	puis
elle	PRON	elle
nous	PRON	nous
quitta	VERB	quitter
.	PUNCT	.
<EOS>	<EOS>	<EOS>
--	PUNCT	--
C'	PRON	ce
est	VERB	être
vrai	ADJ	vrai
?	PUNCT	?
<EOS>	<EOS>	<EOS>
dit	VERB	dire
Treyve	NOUN	treyve
en	ADP	en
me	PRON	me
regardant	VERB	regarder
d'	ADP	de
un	DET	un
air	NOUN	air
étonné	ADJ	étonné
.	PUNCT	.
<EOS>	<EOS>	<EOS>
--	PUNCT	--
Quoi	PRON	quoi
donc	ADV	donc
?	PUNCT	?
<EOS>	<EOS>	<EOS>
--	PUNCT	--
Vous	PRON	vous
n'	ADV	ne
êtes	VERB	être
pas	ADV	pas
un	DET	un
comte	NOUN	comte
de	ADP	de
Batignolles	NOUN	batignolles
?	PUNCT	?
<EOS>	<EOS>	<EOS>
Vous	PRON	vous
êtes	VERB	être
un	DET	un
vrai	ADJ	vrai
comte	NOUN	comte
?	PUNCT	?
<EOS>	<EOS>	<EOS>
Pourquoi	ADV	pourquoi
vous	PRON	vous
en	PRON	en
cachez	VERB	cacher
-vous	PRON	vous
?	PUNCT	?
<EOS>	<EOS>	<EOS>
--	PUNCT	--
Je	PRON	je
ne	ADV	ne
cache	VERB	cacher
pas	ADV	pas
mon	PRON	mon
titre	NOUN	titre
,	PUNCT	,
mais	CONJ	mais
je	PRON	je
ne	ADV	ne
m'	PRON	me
en	PRON	en
pare	VERB	parer
pas	ADV	pas
non	ADV	non
plus	ADV	plus
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Ne	ADV	ne
serait-il	VERB	serait-il
pas	ADV	pas
plaisant	VERB	plaire
que	CONJ	que
la	DET	le
bonne	ADJ	bon
de	ADP	de
notre	PRON	notre
gargote	NOUN	gargote
me	PRON	me
servît	VERB	servir
en	ADP	en
disant	VERB	dire
:	PUNCT	:
«	PUNCT	«
La	DET	le
portion	NOUN	portion
de	ADP	de
M	NOUN	m
.	PUNCT	.
le	DET	le
comte	NOUN	comte
de	ADP	de
Saint-Nérée	NOUN	saint-nérée
!	PUNCT	!
<EOS>	<EOS>	<EOS>
»	PUNCT	»
--	PUNCT	--
Eh	NOUN	eh
bien	ADJ	bien
!	PUNCT	!
<EOS>	<EOS>	<EOS>
vous	PRON	vous
savez	VERB	savoir
,	PUNCT	,
votre	PRON	votre
noblesse	NOUN	noblesse
me	PRON	me
fâche	VERB	fâcher
tout	ADV	tout
à	ADP	à
fait	NOUN	fait
.	PUNCT	.
<EOS>	<EOS>	<EOS>
--	PUNCT	--
Parce	CONJ	parce
que	ADV	que
?	PUNCT	?
<EOS>	<EOS>	<EOS>
--	PUNCT	--
Parce	CONJ	parce
que	CONJ	que
,	PUNCT	,
en	ADP	en
vous	PRON	vous
apercevant	VERB	apercevoir
,	PUNCT	,
je	PRON	je
me	PRON	me
suis	VERB	suivre|être
flatté	VERB	flatter
que	CONJ	que
vous	PRON	vous
étiez	VERB	être
invité	VERB	inviter
dans	ADP	dans
cette	PRON	ce
honorable	ADJ	honorable
maison	NOUN	maison
pour	ADP	pour
faire	VERB	faire
le	DET	le
quatorzième	NOUN	quatorzième
à	ADP	à
table	NOUN	table
,	PUNCT	,
tandis	CONJ	tandis
que	CONJ	que
je	PRON	je
l'	PRON	la|le
étais	VERB	être
,	PUNCT	,
moi	PRON	moi
,	PUNCT	,
pour	ADP	pour
mon	PRON	mon
talent	NOUN	talent
et	CONJ	et
mon	PRON	mon
nom	NOUN	nom
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Maintenant	ADV	maintenant
,	PUNCT	,
il	PRON	il
me	PRON	me
faut	VERB	falloir
perdre	VERB	perdre
cette	PRON	ce
illusion	NOUN	illusion
,	PUNCT	,
c'	PRON	ce
est	VERB	être
moi	PRON	moi
le	DET	le
quatorzième	NUM	quatorzième
.	PUNCT	.
<EOS>	<EOS>	<EOS>
--	PUNCT	--
Où	PRON	où
voyez	VERB	voir
-vous	PRON	vous
cela	VERB	celer
?	PUNCT	?
<EOS>	<EOS>	<EOS>
nous	PRON	nous
sommes	VERB	sommer|être
treize	NUM	treize
précisément	ADV	précisément
.	PUNCT	.
<EOS>	<EOS>	<EOS>
--	PUNCT	--
Nous	PRON	nous
sommes	VERB	sommer|être
treize	NUM	treize
parce	CONJ	parce
qu'	CONJ	que
on	PRON	on
attend	VERB	attendre
quelqu'un	PRON	quelqu'un
;	PUNCT	;
vous	PRON	vous
verrez	VERB	voir
que	CONJ	que
tout	ADV	tout
à	ADP	à
l'	DET	le
heure	NOUN	heure
nous	PRON	nous
serons	VERB	être
quatorze	NUM	quatorze
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Ah	X	ah
!	PUNCT	!
<EOS>	<EOS>	<EOS>
mon	PRON	mon
cher	ADJ	cher
,	PUNCT	,
nous	PRON	nous
sommes	VERB	sommer|être
dans	ADP	dans
un	DET	un
drôle	NOUN	drôle
de	ADP	de
monde	NOUN	monde
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Treyve	NOUN	treyve
se	PRON	se
montrait	VERB	montrer
bien	ADV	bien
léger	ADJ	léger
,	PUNCT	,
bien	ADV	bien
étourdi	VERB	étourdir
,	PUNCT	,
et	CONJ	et
j'	PRON	je
étais	VERB	être
blessé	VERB	blesser
de	ADP	de
ses	PRON	son
propos	NOUN	propos
qui	PRON	qui
atteignaient	VERB	atteindre
Clotilde	NOUN	clotilde
jusqu'	ADP	jusque
à	ADP	à
un	DET	un
certain	PRON	certain
point	NOUN	point
;	PUNCT	;
cependant	ADV	cependant
je	PRON	je
ne	ADV	ne
pus	VERB	pouvoir
m'	PRON	me
empêcher	VERB	empêcher
de	ADP	de
lui	PRON	lui
demander	VERB	demander
quel	PRON	quel
était	VERB	être
ce	PRON	ce
monde	NOUN	monde
qu'	PRON	que
il	PRON	il
paraissait	VERB	paraître
si	ADV	si
bien	ADV	bien
connaître	VERB	connaître
.	PUNCT	.
<EOS>	<EOS>	<EOS>
--	PUNCT	--
Nous	PRON	nous
en	PRON	en
reparlerons	VERB	reparler
,	PUNCT	,
dit-il	NOUN	dit-il
,	PUNCT	,
parmi	ADP	parmi
ces	PRON	ce
longues	ADJ	longue
oreilles	NOUN	oreille
,	PUNCT	,
il	PRON	il
y	PRON	y
en	PRON	en
a	VERB	avoir
peut-être	ADV	peut-être
de	ADP	de
fines	NOUN	fine|fines
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Ses	PRON	son
prévisions	NOUN	prévision
quant	ADP	quant
au	ADP	au
quatorzième	NOUN	quatorzième
se	PRON	se
réalisèrent	VERB	réaliser
,	PUNCT	,
on	PRON	on
annonça	VERB	annoncer
«	PUNCT	«
le	DET	le
colonel	NOUN	colonel
Poirier	NOUN	poirier
»	PUNCT	»
et	CONJ	et
je	PRON	je
vis	VERB	vivre
paraître	VERB	paraître
mon	PRON	mon
ancien	ADJ	ancien
camarade	NOUN	camarade
,	PUNCT	,
le	DET	le
nez	NOUN	nez
au	ADP	au
vent	NOUN	vent
,	PUNCT	,
les	DET	le
épaules	NOUN	épaule
effacées	VERB	effacer
,	PUNCT	,
la	DET	le
moustache	NOUN	moustache
en	ADP	en
croc	NOUN	croc
,	PUNCT	,
en	ADP	en
vainqueur	NOUN	vainqueur
qui	PRON	qui
connaît	VERB	connaître
ses	PRON	son
mérites	NOUN	mérite
et	CONJ	et
sait	VERB	savoir
qu'	CONJ	que
il	PRON	il
ne	ADV	ne
peut	VERB	pouvoir
recueillir	VERB	recueillir
que	CONJ	que
des	ADP	du
applaudissements	NOUN	applaudissement
sur	ADP	sur
son	PRON	son
passage	NOUN	passage
:	PUNCT	:
le	DET	le
succès	NOUN	succès
lui	PRON	lui
avait	VERB	avoir
donné	VERB	donner
des	ADP	du
ailes	NOUN	aile
;	PUNCT	;
il	PRON	il
planait	VERB	planer
,	PUNCT	,
et	CONJ	et
s'	PRON	se
il	PRON	il
voulut	VERB	vouloir
bien	ADV	bien
serrer	VERB	serrer
les	DET	le
mains	NOUN	main
qui	PRON	qui
se	PRON	se
tendaient	VERB	tendre
vers	ADP	vers
lui	PRON	lui
,	PUNCT	,
ce	PRON	ce
fut	VERB	être
avec	ADP	avec
une	DET	un
majesté	NOUN	majesté
souveraine	ADJ	souverain
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Avec	ADP	avec
moi	PRON	moi
seul	NOUN	seul
il	PRON	il
redevint	VERB	redevenir
le	DET	le
Poirier	NOUN	poirier
d'	ADP	de
autrefois	ADV	autrefois
,	PUNCT	,
et	CONJ	et
,	PUNCT	,
quand	CONJ	quand
il	PRON	il
m'	PRON	me
aperçut	VERB	apercevoir
,	PUNCT	,
il	PRON	il
écarta	VERB	écarter
le	DET	le
vénérable	ADJ	vénérable
Partridge	NOUN	partridge
qui	PRON	qui
lui	PRON	lui
barrait	VERB	barrer
le	DET	le
passage	NOUN	passage
,	PUNCT	,
planta	VERB	planter
là	ADV	là
le	DET	le
Portugais	NOUN	portugais
qui	PRON	qui
s'	PRON	se
attachait	VERB	attacher
à	ADP	à
lui	PRON	lui
,	PUNCT	,
ne	ADV	ne
répondit	VERB	répondre
pas	ADV	pas
au	ADP	au
prince	NOUN	prince
Mazzazoli	NOUN	mazzazoli
qui	PRON	qui
lui	PRON	lui
insinuait	VERB	insinuer
un	DET	un
compliment	NOUN	compliment
et	CONJ	et
vint	VERB	venir
jusqu'	ADP	jusque
à	ADP	à
mon	PRON	mon
canapé	NOUN	canapé
les	DET	le
deux	NUM	deux
mains	NOUN	main
tendues	VERB	tendre
.	PUNCT	.
<EOS>	<EOS>	<EOS>
L'	DET	le
accueil	NOUN	accueil
que	PRON	que
m'	PRON	me
avait	VERB	avoir
fait	VERB	faire
le	DET	le
pianiste	NOUN	pianiste
n'	ADV	ne
avait	VERB	avoir
naturellement	ADV	naturellement
produit	VERB	produire
