PREMIÈRE	NUM	premier
de	ADP	de
houille	NOUN	houille
,	PUNCT	,
dans	ADP	dans
des	ADP	du
corbeilles	NOUN	corbeille
de	ADP	de
fonte	NOUN	fonte
,	PUNCT	,
pour	ADP	pour
éclairer	VERB	éclairer
et	CONJ	et
réchauffer	VERB	réchauffer
la	DET	le
besogne	NOUN	besogne
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Les	DET	le
ouvriers	NOUN	ouvrier
de	ADP	de
la	DET	le
coupe	NOUN	coupe
à	ADP	à
terre	NOUN	terre
avaient	VERB	avoir
dû	VERB	devoir
travailler	VERB	travailler
tard	ADV	tard
,	PUNCT	,
on	PRON	on
sortait	VERB	sortir
encore	ADV	encore
les	DET	le
débris	NOUN	débris
inutiles	ADJ	inutile
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Maintenant	ADV	maintenant
,	PUNCT	,
il	PRON	il
entendait	VERB	entendre
les	DET	le
moulineurs	NOUN	moulineur
pousser	VERB	pousser
les	DET	le
trains	NOUN	train
sur	ADP	sur
les	DET	le
tréteaux	NOUN	tréteau
,	PUNCT	,
il	PRON	il
distinguait	VERB	distinguer
des	ADP	du
ombres	NOUN	ombre
vivantes	ADJ	vivant
culbutant	VERB	culbuter
les	DET	le
berlines	NOUN	berline
,	PUNCT	,
près	ADV	près
de	ADP	de
chaque	PRON	chaque
feu	NOUN	feu
.	PUNCT	.
<EOS>	<EOS>	<EOS>
--	PUNCT	--
Bonjour	NOUN	bonjour
,	PUNCT	,
dit-il	NOUN	dit-il
en	ADP	en
s'	PRON	se
approchant	VERB	approcher
d'	ADP	de
une	NUM	un
des	ADP	du
corbeilles	NOUN	corbeille
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Tournant	VERB	tourner
le	DET	le
dos	NOUN	dos
au	ADP	au
brasier	NOUN	brasier
,	PUNCT	,
le	DET	le
charretier	NOUN	charretier
était	VERB	être
debout	ADV	debout
,	PUNCT	,
un	DET	un
vieillard	NOUN	vieillard
vêtu	VERB	vêtir
d'	ADP	de
un	DET	un
tricot	NOUN	tricot
de	ADP	de
laine	NOUN	laine
violette	ADJ	violet
,	PUNCT	,
coiffé	VERB	coiffer
d'	ADP	de
une	DET	un
casquette	NOUN	casquette
en	ADP	en
poil	NOUN	poil
de	ADP	de
lapin	NOUN	lapin
;	PUNCT	;
pendant	VERB	pendre
que	CONJ	que
son	PRON	son
cheval	NOUN	cheval
,	PUNCT	,
un	DET	un
gros	ADJ	gros
cheval	NOUN	cheval
jaune	ADJ	jaune
,	PUNCT	,
attendait	VERB	attendre
,	PUNCT	,
dans	ADP	dans
une	DET	un
immobilité	NOUN	immobilité
de	ADP	de
pierre	NOUN	pierre
,	PUNCT	,
qu'	PRON	que
on	PRON	on
eût	VERB	avoir
vidé	VERB	vider
les	DET	le
six	NUM	six
berlines	NOUN	berline
montées	VERB	monter
par	ADP	par
lui	PRON	lui
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Le	DET	le
manœuvre	NOUN	manœuvre
employé	VERB	employer
au	ADP	au
culbuteur	NOUN	culbuteur
,	PUNCT	,
un	DET	un
gaillard	NOUN	gaillard
roux	ADJ	roux
et	CONJ	et
efflanqué	ADJ	efflanqué
,	PUNCT	,
ne	ADV	ne
se	PRON	se
pressait	VERB	presser
guère	ADV	guère
,	PUNCT	,
pesait	VERB	peser
sur	ADP	sur
le	DET	le
levier	NOUN	levier
d'	ADP	de
une	DET	un
main	NOUN	main
endormie	VERB	endormir
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Et	CONJ	et
,	PUNCT	,
là-haut	ADV	là-haut
,	PUNCT	,
le	DET	le
vent	NOUN	vent
redoublait	VERB	redoubler
