Notice	NOUN	notice
,	PUNCT	,
des	ADP	du
vapeurs	NOUN	vapeur
et	CONJ	et
des	ADP	du
gouttes	NOUN	goutte
;	PUNCT	;
de	ADP	de
temps	NOUN	temps
à	ADP	à
autre	ADJ	autre
,	PUNCT	,
elle	PRON	elle
grimpait	VERB	grimper
à	ADP	à
la	DET	le
surface	NOUN	surface
,	PUNCT	,
s'	PRON	se
attaquant	VERB	attaquer
de	ADP	de
préférence	NOUN	préférence
aux	ADP	au
gens	NOUN	gens
mal	ADV	mal
soignés	VERB	soigner
,	PUNCT	,
mal	ADV	mal
nourris	VERB	nourrir
,	PUNCT	,
éclatant	VERB	éclater
en	ADP	en
pièces	NOUN	pièce
d'	ADP	de
or	NOUN	or
,	PUNCT	,
mettant	VERB	mettre
,	PUNCT	,
par	ADP	par
ironie	NOUN	ironie
,	PUNCT	,
une	DET	un
parure	NOUN	parure
de	ADP	de
sequins	NOUN	sequin
d'	ADP	de
almée	NOUN	almée
sur	ADP	sur
le	DET	le
front	NOUN	front
des	ADP	du
pauvres	ADJ	pauvre
diables	NOUN	diable
,	PUNCT	,
leur	PRON	lui
gravant	VERB	graver
,	PUNCT	,
pour	ADP	pour
comble	NOUN	comble
de	ADP	de
misère	NOUN	misère
,	PUNCT	,
sur	ADP	sur
l'	DET	le
épiderme	NOUN	épiderme
,	PUNCT	,
l'	DET	le
image	NOUN	image
de	ADP	de
l'	DET	le
argent	NOUN	argent
et	CONJ	et
du	ADP	du
bien-être	NOUN	bien-être
!	PUNCT	!
<EOS>	<EOS>	<EOS>
Et	CONJ	et
la	DET	le
voilà	ADV	voilà
qui	PRON	qui
reparaissait	VERB	reparaître
,	PUNCT	,
en	ADP	en
sa	PRON	son
splendeur	NOUN	splendeur
première	NUM	premier
,	PUNCT	,
sur	ADP	sur
les	DET	le
feuillages	NOUN	feuillage
colorés	VERB	colorer
des	ADP	du
plantes	NOUN	plante
!	PUNCT	!
<EOS>	<EOS>	<EOS>
-	PUNCT	-
Il	PRON	il
est	VERB	être
vrai	ADJ	vrai
,	PUNCT	,
poursuivit	VERB	poursuivre
des	ADP	du
Esseintes	NOUN	esseintes
,	PUNCT	,
revenant	VERB	revenir
au	ADP	au
point	NOUN	point
de	ADP	de
départ	NOUN	départ
de	ADP	de
son	PRON	son
raisonnement	NOUN	raisonnement
,	PUNCT	,
il	PRON	il
est	VERB	être
vrai	ADJ	vrai
que	CONJ	que
la	DET	le
plupart	NOUN	plupart
du	ADP	du
temps	NOUN	temps
la	DET	le
nature	NOUN	nature
est	VERB	être
,	PUNCT	,
à	ADP	à
elle	PRON	elle
seule	ADJ	seul
,	PUNCT	,
incapable	ADJ	incapable
de	ADP	de
procréer	VERB	procréer
des	ADP	du
espèces	NOUN	espèce
aussi	ADV	aussi
malsaines	ADJ	malsain
et	CONJ	et
aussi	ADV	aussi
perverses	ADJ	pervers
;	PUNCT	;
elle	PRON	elle
fournit	VERB	fournir
la	DET	le
matière	NOUN	matière
première	NUM	premier
,	PUNCT	,
le	DET	le
germe	NOUN	germe
et	CONJ	et
le	DET	le
sol	NOUN	sol
,	PUNCT	,
la	DET	le
matrice	NOUN	matrice
nourricière	ADJ	nourricier
et	CONJ	et
les	DET	le
éléments	NOUN	élément
de	ADP	de
la	DET	le
plante	NOUN	plante
que	CONJ	que
l'	DET	le
homme	NOUN	homme
élève	NOUN	élève
,	PUNCT	,
modèle	NOUN	modèle
,	PUNCT	,
peint	VERB	peindre
,	PUNCT	,
sculpte	VERB	sculpter
ensuite	ADV	ensuite
à	ADP	à
sa	PRON	son
guise	NOUN	guise
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Si	ADV	si
entêtée	VERB	entêter
,	PUNCT	,
si	ADV	si
confuse	ADJ	confus
,	PUNCT	,
si	ADV	si
bornée	VERB	borner
qu'	CONJ	que
elle	PRON	elle
soit	VERB	être
,	PUNCT	,
elle	PRON	elle
s'	PRON	se
est	VERB	être
enfin	ADV	enfin
soumise	VERB	soumettre
,	PUNCT	,
et	CONJ	et
son	PRON	son
maître	NOUN	maître
est	VERB	être
parvenu	VERB	parvenir
à	ADP	à
changer	VERB	changer
par	ADP	par
des	ADP	du
réactions	NOUN	réaction
chimiques	ADJ	chimique
les	DET	le
substances	NOUN	substance
de	ADP	de
la	DET	le
terre	NOUN	terre
,	PUNCT	,
à	ADP	à
user	VERB	user
de	ADP	de
combinaisons	NOUN	combinaison
longuement	ADV	longuement
mûries	VERB	mûrir
,	PUNCT	,
de	ADP	de
croisements	NOUN	croisement
lentement	ADV	lentement
apprêtés	VERB	apprêter
,	PUNCT	,
à	ADP	à
se	PRON	se
servir	VERB	servir
de	ADP	de
savantes	ADJ	savant
boutures	NOUN	bouture
,	PUNCT	,
de	ADP	de
méthodiques	ADJ	méthodique
greffes	NOUN	greffe
,	PUNCT	,
et	CONJ	et
il	PRON	il
lui	PRON	lui
fait	VERB	faire
maintenant	ADV	maintenant
pousser	VERB	pousser
des	ADP	du
fleurs	NOUN	fleur
de	ADP	de
couleurs	NOUN	couleur
différentes	ADJ	différent
sur	ADP	sur
la	DET	le
même	ADJ	même
branche	NOUN	branche
,	PUNCT	,
invente	VERB	inventer
pour	ADP	pour
elle	PRON	elle
de	ADP	de
nouveaux	ADJ	nouveau
tons	NOUN	ton
,	PUNCT	,
modifie	VERB	modifier
,	PUNCT	,
à	ADP	à
son	PRON	son
gré	NOUN	gré
,	PUNCT	,
la	DET	le
forme	NOUN	forme
séculaire	ADJ	séculaire
de	ADP	de
ses	PRON	son
plantes	NOUN	plante
,	PUNCT	,
débrutit	VERB	débrutir
les	DET	le
blocs	NOUN	bloc
,	PUNCT	,
termine	VERB	terminer
les	DET	le
ébauches	NOUN	ébauche
,	PUNCT	,
les	DET	le
marques	NOUN	marque
de	ADP	de
son	PRON	son
étampe	NOUN	étampe
,	PUNCT	,
leur	PRON	lui
imprime	VERB	imprimer
son	PRON	son
cachet	NOUN	cachet
d'	ADP	de
art	NOUN	art
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Il	PRON	il
n'	ADV	ne
y	PRON	y
a	VERB	avoir
pas	ADV	pas
à	ADP	à
dire	VERB	dire
,	PUNCT	,
fit-il	NOUN	fit-il
,	PUNCT	,
résumant	VERB	résumer
ses	PRON	son
réflexions	NOUN	réflexion
;	PUNCT	;
l'	DET	le
homme	NOUN	homme
,	PUNCT	,
peut	VERB	pouvoir
en	ADP	en
quelques	PRON	quelque
années	NOUN	année
amener	VERB	amener
une	DET	un
sélection	NOUN	sélection
que	CONJ	que
la	DET	le
paresseuse	ADJ	paresseux
nature	NOUN	nature
ne	ADV	ne
peut	VERB	pouvoir
jamais	ADV	jamais
produire	VERB	produire
qu'	CONJ	que
après	ADP	après
des	ADP	du
siècles	NOUN	siècle
;	PUNCT	;
décidément	ADV	décidément
,	PUNCT	,
par	ADP	par
le	DET	le
temps	NOUN	temps
qui	PRON	qui
court	VERB	courir
,	PUNCT	,
les	DET	le
horticulteurs	NOUN	horticulteur
sont	VERB	être
les	DET	le
seuls	ADJ	seul
et	CONJ	et
les	DET	le
vrais	ADJ	vrai
artistes	NOUN	artiste
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Il	PRON	il
était	VERB	être
un	DET	un
peu	ADV	peu
las	ADJ	las
et	CONJ	et
il	PRON	il
étouffait	VERB	étouffer
dans	ADP	dans
cette	PRON	ce
atmosphère	NOUN	atmosphère
de	ADP	de
plantes	NOUN	plante
enfermées	VERB	enfermer
;	PUNCT	;
les	DET	le
courses	NOUN	course
qu'	PRON	que
il	PRON	il
avait	VERB	avoir
effectuées	VERB	effectuer
,	PUNCT	,
depuis	ADP	depuis
quelques	PRON	quelque
jours	NOUN	jour
,	PUNCT	,
l'	PRON	la|le
avaient	VERB	avoir
rompu	VERB	rompre
;	PUNCT	;
le	DET	le
passage	NOUN	passage
entre	ADP	entre
le	DET	le
grand	ADJ	grand
air	NOUN	air
et	CONJ	et
la	DET	le
tiédeur	NOUN	tiédeur
du	ADP	du
logis	NOUN	logis
,	PUNCT	,
entre	ADP	entre
l'	DET	le
immobilité	NOUN	immobilité
d'	ADP	de
une	DET	un
vie	NOUN	vie
recluse	ADJ	reclus
et	CONJ	et
le	DET	le
mouvement	NOUN	mouvement
d'	ADP	de
une	DET	un
existence	NOUN	existence
libérée	ADJ	libéré
,	PUNCT	,
avait	VERB	avoir
été	VERB	être
trop	ADV	trop
brusque	ADJ	brusque
;	PUNCT	;
il	PRON	il
quitta	VERB	quitter
son	PRON	son
vestibule	NOUN	vestibule
et	CONJ	et
fut	VERB	être
s'	PRON	se
étendre	VERB	étendre
sur	ADP	sur
son	PRON	son
lit	NOUN	lit
;	PUNCT	;
mais	CONJ	mais
,	PUNCT	,
absorbé	VERB	absorber
par	ADP	par
un	DET	un
sujet	NOUN	sujet
unique	ADJ	unique
,	PUNCT	,
comme	ADV	comme
monté	VERB	monter
par	ADP	par
un	DET	un
ressort	NOUN	ressort
,	PUNCT	,
l'	DET	le
esprit	NOUN	esprit
,	PUNCT	,
bien	ADV	bien
qu'	ADV	qu'
endormi	VERB	endormir
,	PUNCT	,
continua	VERB	continuer
de	ADP	de
dévider	VERB	dévider
sa	PRON	son
chaîne	NOUN	chaîne
,	PUNCT	,
et	CONJ	et
bientôt	ADV	bientôt
il	PRON	il
roula	VERB	rouler
dans	ADP	dans
les	DET	le
sombres	ADJ	sombre
folies	NOUN	folie
d'	ADP	de
un	DET	un
cauchemar	NOUN	cauchemar
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Il	PRON	il
se	PRON	se
trouvait	VERB	trouver
,	PUNCT	,
au	ADP	au
milieu	NOUN	milieu
d'	ADP	de
une	DET	un
allée	NOUN	allée
en	ADP	en
plein	ADJ	plein
bois	NOUN	bois
,	PUNCT	,
au	ADP	au
crépuscule	NOUN	crépuscule
;	PUNCT	;
il	PRON	il
marchait	VERB	marcher
à	ADP	à
côté	NOUN	côté
d'	ADP	de
une	DET	un
femme	NOUN	femme
qu'	PRON	que
il	PRON	il
n'	ADV	ne
avait	VERB	avoir
jamais	ADV	jamais
ni	CONJ	ni
connue	VERB	connaître
,	PUNCT	,
ni	CONJ	ni
vue	NOUN	vue
;	PUNCT	;
elle	PRON	elle
était	VERB	être
efflanquée	VERB	efflanquer
,	PUNCT	,
avait	VERB	avoir
des	ADP	du
cheveux	NOUN	cheveu
filasse	NOUN	filasse
,	PUNCT	,
une	DET	un
face	NOUN	face
de	ADP	de
bouledogue	NOUN	bouledogue
,	PUNCT	,
des	ADP	du
points	NOUN	point
de	ADP	de
son	NOUN	son
sur	ADP	sur
les	DET	le
joues	NOUN	joue
,	PUNCT	,
des	ADP	du
dents	NOUN	dent
de	ADP	de
travers	NOUN	travers
lancées	VERB	lancer
en	ADP	en
avant	ADP	avant
sous	ADP	sous
un	DET	un
nez	NOUN	nez
camus	ADJ	camus
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Elle	PRON	elle
portait	VERB	porter
un	DET	un
tablier	NOUN	tablier
blanc	ADJ	blanc
de	ADP	de
bonne	ADJ	bon
,	PUNCT	,
un	DET	un
long	NOUN	long
fichu	ADJ	fichu
écartelé	VERB	écarteler
en	ADP	en
buffleterie	NOUN	buffleterie
sur	ADP	sur
la	DET	le
poitrine	NOUN	poitrine
,	PUNCT	,
des	ADP	du
demi-bottes	NOUN	demi-botte
de	ADP	de
soldat	NOUN	soldat
prussien	ADJ	prussien
,	PUNCT	,
un	DET	un
bonnet	NOUN	bonnet
noir	ADJ	noir
orné	VERB	orner
de	ADP	de
ruches	NOUN	ruche
et	CONJ	et
garni	VERB	garnir
d'	ADP	de
un	DET	un
chou	NOUN	chou
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Elle	PRON	elle
avait	VERB	avoir
l'	DET	le
air	NOUN	air
d'	ADP	de
une	DET	un
foraine	NOUN	forain
,	PUNCT	,
l'	DET	le
apparence	NOUN	apparence
d'	ADP	de
une	DET	un
saltimbanque	NOUN	saltimbanque
de	ADP	de
foire	NOUN	foire
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Il	PRON	il
se	PRON	se
demanda	VERB	demander
quelle	PRON	quel
était	VERB	être
cette	PRON	ce
femme	NOUN	femme
qu'	PRON	que
il	PRON	il
sentait	VERB	sentir
entrée	VERB	entrer
,	PUNCT	,
implantée	VERB	implanter
depuis	ADP	depuis
longtemps	ADV	longtemps
déjà	ADV	déjà
dans	ADP	dans
son	PRON	son
intimité	NOUN	intimité
et	CONJ	et
dans	ADP	dans
sa	PRON	son
vie	NOUN	vie
;	PUNCT	;
il	PRON	il
cherchait	VERB	chercher
en	ADP	en
vain	ADJ	vain
son	PRON	son
origine	NOUN	origine
,	PUNCT	,
son	PRON	son
nom	NOUN	nom
,	PUNCT	,
son	PRON	son
métier	NOUN	métier
,	PUNCT	,
sa	PRON	son
raison	NOUN	raison
d'	ADP	de
être	VERB	être
;	PUNCT	;
aucun	PRON	aucun
souvenir	NOUN	souvenir
ne	ADV	ne
lui	PRON	lui
revenait	VERB	revenir
de	ADP	de
cette	PRON	ce
liaison	NOUN	liaison
inexplicable	ADJ	inexplicable
et	CONJ	et
pourtant	ADV	pourtant
certaine	ADJ	certain
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Il	PRON	il
scrutait	VERB	scruter
encore	ADV	encore
sa	PRON	son
mémoire	NOUN	mémoire
,	PUNCT	,
lorsque	CONJ	lorsque
soudain	ADV	soudain
une	DET	un
étrange	ADJ	étrange
figure	NOUN	figure
parut	VERB	paraître
devant	ADP	devant
eux	PRON	eux
,	PUNCT	,
à	ADP	à
cheval	NOUN	cheval
,	PUNCT	,
trotta	VERB	trotter
pendant	ADP	pendant
une	DET	un
minute	NOUN	minute
et	CONJ	et
se	PRON	se
retourna	VERB	retourner
sur	ADP	sur
sa	PRON	son
selle	NOUN	selle
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Alors	ADV	alors
,	PUNCT	,
son	PRON	son
sang	NOUN	sang
ne	ADV	ne
fit	VERB	faire
qu'	CONJ	que
un	DET	un
tour	NOUN	tour
et	CONJ	et
il	PRON	il
resta	VERB	rester
cloué	VERB	clouer
,	PUNCT	,
par	ADP	par
l'	DET	le
horreur	NOUN	horreur
,	PUNCT	,
sur	ADP	sur
place	NOUN	place
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Cette	PRON	ce
figure	VERB	figurer
ambiguë	ADJ	ambiguë
,	PUNCT	,
sans	ADP	sans
sexe	NOUN	sexe
,	PUNCT	,
était	VERB	être
verte	ADJ	vert
et	CONJ	et
elle	PRON	elle
ouvrait	VERB	ouvrer|ouvrir
dans	ADP	dans
des	ADP	du
paupières	NOUN	paupière
violettes	ADJ	violet
,	PUNCT	,
des	ADP	du
yeux	NOUN	œil
d'	ADP	de
un	DET	un
bleu	NOUN	bleu
clair	ADJ	clair
et	CONJ	et
froid	ADJ	froid
,	PUNCT	,
terribles	ADJ	terrible
;	PUNCT	;
des	ADP	du
boutons	NOUN	bouton
entouraient	VERB	entourer
sa	PRON	son
bouche	NOUN	bouche
;	PUNCT	;
des	ADP	du
bras	NOUN	bras
extraordinairement	ADV	extraordinairement
maigres	ADJ	maigre
,	PUNCT	,
des	ADP	du
bras	NOUN	bras
de	ADP	de
squelette	NOUN	squelette
,	PUNCT	,
nus	NOUN	nu
jusqu'	ADP	jusque
aux	ADP	au
coudes	NOUN	coude
,	PUNCT	,
sortaient	VERB	sortir
de	ADP	de
manches	NOUN	manche
en	ADP	en
haillons	NOUN	haillon
,	PUNCT	,
tremblaient	VERB	trembler
de	ADP	de
fièvre	NOUN	fièvre
,	PUNCT	,
et	CONJ	et
les	DET	le
cuisses	NOUN	cuisse
décharnées	ADJ	décharné
grelottaient	VERB	grelotter
dans	ADP	dans
des	ADP	du
bottes	NOUN	botte
à	ADP	à
chaudron	NOUN	chaudron
,	PUNCT	,
trop	ADV	trop
larges	ADJ	large
.	PUNCT	.
<EOS>	<EOS>	<EOS>
L'	DET	le
affreux	ADJ	affreux
regard	NOUN	regard
s'	PRON	se
attachait	VERB	attacher
à	ADP	à
des	ADP	du
Esseintes	NOUN	esseintes
,	PUNCT	,
le	PRON	le
pénétrait	VERB	pénétrer
le	PRON	le
glaçait	VERB	glacer
jusqu'	ADP	jusque
aux	ADP	au
moelles	NOUN	moelle
-	PUNCT	-
plus	ADV	plus
affolée	VERB	affoler
encore	ADV	encore
,	PUNCT	,
la	DET	le
femme	NOUN	femme
bouledogue	NOUN	bouledogue
se	PRON	se
serra	VERB	serrer
contre	ADP	contre
lui	PRON	lui
et	CONJ	et
hurla	VERB	hurler
à	ADP	à
la	DET	le
mort	NOUN	mort
,	PUNCT	,
la	DET	le
tête	NOUN	tête
renversée	VERB	renverser
sur	ADP	sur
son	PRON	son
cou	NOUN	cou
roide	ADJ	roide
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Et	CONJ	et
aussitôt	ADV	aussitôt
il	PRON	il
comprit	VERB	comprendre
le	DET	le
sens	NOUN	sens
de	ADP	de
l'	DET	le
épouvantable	ADJ	épouvantable
vision	NOUN	vision
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Il	PRON	il
avait	VERB	avoir
devant	ADP	devant
les	DET	le
yeux	NOUN	œil
l'	DET	le
image	NOUN	image
de	ADP	de
la	DET	le
Grande	NOUN	grande
Vérole	NOUN	vérole
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Talonné	VERB	talonner
par	ADP	par
la	DET	le
peur	NOUN	peur
,	PUNCT	,
hors	ADP	hors
de	ADP	de
lui	PRON	lui
,	PUNCT	,
il	PRON	il
enfila	VERB	enfiler
un	DET	un
sentier	NOUN	sentier
de	ADP	de
traverse	NOUN	traverse
,	PUNCT	,
gagna	VERB	gagner
,	PUNCT	,
à	ADP	à
toutes	PRON	tout
jambes	NOUN	jambe
,	PUNCT	,
un	DET	un
pavillon	NOUN	pavillon
qui	PRON	qui
se	PRON	se
dressait	VERB	dresser
parmi	ADP	parmi
de	ADP	de
faux	ADJ	faux
ébéniers	NOUN	ébénier
,	PUNCT	,
à	ADP	à
gauche	ADJ	gauche
;	PUNCT	;
là	ADV	là
,	PUNCT	,
il	PRON	il
se	PRON	se
laissa	VERB	laisser
tomber	VERB	tomber
sur	ADP	sur
une	DET	un
chaise	NOUN	chaise
,	PUNCT	,
dans	ADP	dans
un	DET	un
couloir	NOUN	couloir
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Après	ADP	après
quelques	PRON	quelque
instants	NOUN	instant
,	PUNCT	,
alors	ADV	alors
qu'	CONJ	que
il	PRON	il
commençait	VERB	commencer
à	ADP	à
reprendre	VERB	reprendre
haleine	NOUN	haleine
,	PUNCT	,
des	ADP	du
sanglots	NOUN	sanglot
lui	PRON	lui
avaient	VERB	avoir
fait	VERB	faire
lever	VERB	lever
la	DET	le
tête	NOUN	tête
;	PUNCT	;
la	DET	le
femme	NOUN	femme
bouledogue	NOUN	bouledogue
était	VERB	être
devant	ADP	devant
lui	PRON	lui
;	PUNCT	;
et	CONJ	et
,	PUNCT	,
lamentable	ADJ	lamentable
et	CONJ	et
grotesque	ADJ	grotesque
,	PUNCT	,
elle	PRON	elle
pleurait	VERB	pleurer
à	ADP	à
chaudes	ADJ	chaud
larmes	NOUN	larme
,	PUNCT	,
disant	VERB	dire
qu'	CONJ	que
elle	PRON	elle
avait	VERB	avoir
perdu	VERB	perdre
ses	PRON	son
dents	NOUN	dent
pendant	ADP	pendant
la	DET	le
fuite	NOUN	fuite
,	PUNCT	,
tirant	VERB	tirer
de	ADP	de
la	DET	le
poche	NOUN	poche
de	ADP	de
son	PRON	son
tablier	NOUN	tablier
de	ADP	de
bonne	ADJ	bon
,	PUNCT	,
des	ADP	du
pipes	NOUN	pipe
en	ADP	en
terre	NOUN	terre
,	PUNCT	,
les	DET	le
cassant	VERB	casser
et	CONJ	et
s'	PRON	se
enfonçant	VERB	enfoncer
des	ADP	du
morceaux	NOUN	morceau
de	ADP	de
tuyaux	NOUN	tuyau
blancs	ADJ	blanc
dans	ADP	dans
les	DET	le
trous	NOUN	trou
de	ADP	de
ses	PRON	son
gencives	NOUN	gencive
.	PUNCT	.
<EOS>	<EOS>	<EOS>
-	PUNCT	-
Ah	X	ah
!	PUNCT	!
<EOS>	<EOS>	<EOS>
çà	ADV	çà
,	PUNCT	,
mais	CONJ	mais
elle	PRON	elle
est	VERB	être
absurde	ADJ	absurde
,	PUNCT	,
se	PRON	se
disait	VERB	dire
des	ADP	du
Esseintes	NOUN	esseintes
jamais	ADV	jamais
ces	PRON	ce
tuyaux	NOUN	tuyau
ne	ADV	ne
pourront	VERB	pouvoir
tenir	VERB	tenir
-	PUNCT	-
et	CONJ	et
,	PUNCT	,
en	ADP	en
effet	NOUN	effet
,	PUNCT	,
tous	PRON	tout
coulaient	VERB	couler
de	ADP	de
la	DET	le
mâchoire	NOUN	mâchoire
,	PUNCT	,
les	DET	le
uns	NOUN	un
après	ADP	après
les	DET	le
autres	ADJ	autre
.	PUNCT	.
<EOS>	<EOS>	<EOS>
À	ADP	à
ce	PRON	ce
moment	NOUN	moment
,	PUNCT	,
le	DET	le
galop	NOUN	galop
d'	ADP	de
un	DET	un
cheval	NOUN	cheval
s'	PRON	se
approcha	VERB	approcher
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Une	DET	un
effroyable	ADJ	effroyable
terreur	NOUN	terreur
poigna	VERB	poigner
des	ADP	du
Esseintes	NOUN	esseintes
;	PUNCT	;
ses	PRON	son
jambes	NOUN	jambe
se	PRON	se
dérobèrent	VERB	dérober
;	PUNCT	;
le	DET	le
galop	NOUN	galop
se	PRON	se
précipitait	VERB	précipiter
;	PUNCT	;
le	DET	le
désespoir	NOUN	désespoir
le	PRON	le
releva	VERB	relever
comme	ADV	comme
d'	ADP	de
un	DET	un
coup	NOUN	coup
de	ADP	de
fouet	NOUN	fouet
;	PUNCT	;
il	PRON	il
se	PRON	se
jeta	VERB	jeter
sur	ADP	sur
la	DET	le
femme	NOUN	femme
qui	PRON	qui
piétinait	VERB	piétiner
maintenant	ADV	maintenant
les	DET	le
fourneaux	NOUN	fourneau
des	ADP	du
pipes	NOUN	pipe
,	PUNCT	,
la	PRON	la
supplia	VERB	supplier
de	ADP	de
se	PRON	se
taire	VERB	taire
,	PUNCT	,
de	ADP	de
ne	ADV	ne
pas	ADV	pas
les	PRON	la|le
dénoncer	VERB	dénoncer
par	ADP	par
le	DET	le
bruit	NOUN	bruit
de	ADP	de
ses	PRON	son
bottes	NOUN	botte
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Elle	PRON	elle
se	PRON	se
débattait	VERB	débattre
,	PUNCT	,
il	PRON	il
l'	PRON	la|le
entraîna	VERB	entraîner
au	ADP	au
fond	NOUN	fond
du	ADP	du
corridor	NOUN	corridor
,	PUNCT	,
l'	PRON	la|le
étranglant	VERB	étrangler
pour	ADP	pour
l'	PRON	la|le
empêcher	VERB	empêcher
de	ADP	de
crier	VERB	crier
,	PUNCT	,
il	PRON	il
aperçut	VERB	apercevoir
,	PUNCT	,
tout	ADV	tout
à	ADP	à
coup	NOUN	coup
,	PUNCT	,
une	DET	un
porte	NOUN	porte
d'	ADP	de
estaminet	NOUN	estaminet
,	PUNCT	,
à	ADP	à
persiennes	NOUN	persienne
peintes	VERB	peindre
en	ADP	en
vert	NOUN	vert
,	PUNCT	,
sans	ADP	sans
loquet	NOUN	loquet
,	PUNCT	,
la	DET	le
poussa	NOUN	poussa
,	PUNCT	,
prit	VERB	prendre
son	PRON	son
élan	NOUN	élan
et	CONJ	et
s'	PRON	se
arrêta	VERB	arrêter
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Devant	ADP	devant
lui	PRON	lui
,	PUNCT	,
au	ADP	au
milieu	NOUN	milieu
d'	ADP	de
une	DET	un
vaste	ADJ	vaste
clairière	NOUN	clairière
,	PUNCT	,
d'	ADP	de
immenses	ADJ	immense
et	CONJ	et
blancs	ADJ	blanc
pierrots	NOUN	pierrot
faisaient	VERB	faire
des	ADP	du
sauts	NOUN	saut
de	ADP	de
lapins	NOUN	lapin
,	PUNCT	,
dans	ADP	dans
des	ADP	du
rayons	NOUN	rayon
de	ADP	de
lune	NOUN	lune
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Des	ADP	du
larmes	NOUN	larme
de	ADP	de
découragement	NOUN	découragement
lui	PRON	lui
montèrent	VERB	monter
aux	ADP	au
yeux	NOUN	œil
;	PUNCT	;
jamais	ADV	jamais
,	PUNCT	,
non	ADV	non
,	PUNCT	,
jamais	ADV	jamais
il	PRON	il
ne	ADV	ne
pourrait	VERB	pouvoir
franchir	VERB	franchir
le	DET	le
seuil	NOUN	seuil
de	ADP	de
la	DET	le
porte	NOUN	porte
-	PUNCT	-
je	PRON	je
serais	VERB	être
écrasé	VERB	écraser
,	PUNCT	,
pensait-il	ADJ	pensait-il
,	PUNCT	,
-	PUNCT	-
et	CONJ	et
,	PUNCT	,
comme	ADV	comme
pour	ADP	pour
justifier	VERB	justifier
ses	PRON	son
craintes	NOUN	crainte
,	PUNCT	,
la	DET	le
série	NOUN	série
des	ADP	du
pierrots	NOUN	pierrot
immenses	ADJ	immense
se	PRON	se
multipliait	VERB	multiplier
;	PUNCT	;
leurs	PRON	leur
culbutes	NOUN	culbute
emplissaient	VERB	emplir
maintenant	ADV	maintenant
tout	ADV	tout
l'	DET	le
horizon	NOUN	horizon
,	PUNCT	,
tout	PRON	tout
le	DET	le
ciel	NOUN	ciel
qu'	PRON	que
ils	PRON	il
cognaient	VERB	cogner
alternativement	ADV	alternativement
,	PUNCT	,
avec	ADP	avec
leurs	PRON	leur
pieds	NOUN	pied
et	CONJ	et
avec	ADP	avec
leurs	PRON	leur
têtes	NOUN	tête
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Alors	ADV	alors
les	DET	le
pas	NOUN	pas
du	ADP	du
cheval	NOUN	cheval
s'	PRON	se
arrêtèrent	VERB	arrêter
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Il	PRON	il
était	VERB	être
là	ADV	là
,	PUNCT	,
derrière	ADP	derrière
une	DET	un
lucarne	NOUN	lucarne
ronde	ADJ	rond
,	PUNCT	,
dans	ADP	dans
le	DET	le
couloir	NOUN	couloir
;	PUNCT	;
plus	ADV	plus
mort	ADJ	mort
que	CONJ	que
vif	ADJ	vif
,	PUNCT	,
des	ADP	du
Esseintes	NOUN	esseintes
se	PRON	se
retourna	VERB	retourner
,	PUNCT	,
vit	VERB	vivre
par	ADP	par
l'	DET	le
oeil-de-boeuf	NOUN	œil-de-bœuf
des	ADP	du
oreilles	NOUN	oreille
droites	ADJ	droit
,	PUNCT	,
des	ADP	du
dents	NOUN	dent
jaunes	ADJ	jaune
,	PUNCT	,
des	ADP	du
naseaux	NOUN	naseau
soufflant	VERB	souffler
deux	NUM	deux
jets	NOUN	jet
de	ADP	de
vapeur	NOUN	vapeur
qui	PRON	qui
puaient	VERB	puer
le	DET	le
phénol	NOUN	phénol
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Il	PRON	il
s'	PRON	se
affaissa	VERB	affaisser
,	PUNCT	,
renonçant	VERB	renoncer
à	ADP	à
la	DET	le
lutte	NOUN	lutte
,	PUNCT	,
à	ADP	à
la	DET	le
fuite	NOUN	fuite
;	PUNCT	;
il	PRON	il
ferma	VERB	fermer
les	DET	le
yeux	NOUN	œil
pour	ADP	pour
ne	ADV	ne
pas	ADV	pas
apercevoir	VERB	apercevoir
l'	DET	le
affreux	ADJ	affreux
regard	NOUN	regard
de	ADP	de
la	DET	le
Syphilis	NOUN	syphilis
qui	PRON	qui
pesait	VERB	peser
sur	ADP	sur
lui	PRON	lui
,	PUNCT	,
