Partie	NOUN	partie
dans	ADP	dans
les	DET	le
villes	NOUN	ville
et	CONJ	et
jusque	ADP	jusque
dans	ADP	dans
le	DET	le
peuple	NOUN	peuple
d'	ADP	de
Alexandrie	NOUN	alexandrie
que	CONJ	que
la	DET	le
terre	NOUN	terre
s'	PRON	se
entr'ouvrait	VERB	entr'ouvrir
pour	ADP	pour
engloutir	VERB	engloutir
les	DET	le
méchants	NOUN	méchant
qu'	PRON	que
ils	PRON	il
frappaient	VERB	frapper
de	ADP	de
leur	PRON	leur
bâton	NOUN	bâton
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Aussi	ADV	aussi
étaient	VERB	être
-ils	PRON	il
très	ADV	très
redoutés	VERB	redouter
des	ADP	du
gens	NOUN	gens
de	ADP	de
mauvaise	ADJ	mauvais
vie	NOUN	vie
et	CONJ	et
particulièrement	ADV	particulièrement
des	ADP	du
mimes	NOUN	mime
,	PUNCT	,
des	ADP	du
baladins	NOUN	baladin
,	PUNCT	,
des	ADP	du
prêtres	NOUN	prêtre
mariés	VERB	marier
et	CONJ	et
des	ADP	du
courtisanes	NOUN	courtisane
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Telle	PRON	tel
était	VERB	être
la	DET	le
vertu	NOUN	vertu
de	ADP	de
ces	PRON	ce
religieux	NOUN	religieux
,	PUNCT	,
qu'	PRON	que
elle	PRON	elle
soumettait	VERB	soumettre
à	ADP	à
son	PRON	son
pouvoir	NOUN	pouvoir
jusqu'	ADP	jusque
aux	ADP	au
bêtes	NOUN	bête
féroces	ADJ	féroce
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Lorsqu'	CONJ	lorsque
un	DET	un
solitaire	NOUN	solitaire
était	VERB	être
près	ADV	près
de	ADP	de
mourir	VERB	mourir
,	PUNCT	,
un	DET	un
lion	NOUN	lion
lui	PRON	lui
venait	VERB	venir
creuser	VERB	creuser
une	DET	un
fosse	NOUN	fosse
avec	ADP	avec
ses	PRON	son
ongles	NOUN	ongle
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Le	DET	le
saint	ADJ	saint
homme	NOUN	homme
,	PUNCT	,
connaissant	VERB	connaître
par	ADP	par
là	ADV	là
