Préface	NOUN	préface
,	PUNCT	,
si	CONJ	si
vous	PRON	vous
étiez	VERB	être
tranquillement	ADV	tranquillement
resté	VERB	rester
à	ADP	à
Santiago	NOUN	santiago
,	PUNCT	,
comme	CONJ	comme
c'	PRON	ce
était	VERB	être
votre	PRON	votre
devoir	NOUN	devoir
,	PUNCT	,
vous	PRON	vous
ne	ADV	ne
vous	PRON	vous
trouveriez	VERB	trouver
pas	ADV	pas
dans	ADP	dans
cette	PRON	ce
alternative	NOUN	alternative
.	PUNCT	.
<EOS>	<EOS>	<EOS>
--	PUNCT	--
C'	PRON	ce
est	VERB	être
vrai	ADJ	vrai
,	PUNCT	,
cher	ADV	cher
ami	ADJ	ami
,	PUNCT	,
appuya	VERB	appuyer
en	ADP	en
riant	VERB	rire
le	DET	le
général	ADJ	général
,	PUNCT	,
pourquoi	ADV	pourquoi
,	PUNCT	,
vous	PRON	vous
qui	PRON	qui
êtes	VERB	être
poltron	ADJ	poltron
comme	CONJ	comme
un	DET	un
lièvre	NOUN	lièvre
,	PUNCT	,
vous	PRON	vous
avisez	VERB	aviser
-vous	PRON	vous
de	ADP	de
faire	VERB	faire
de	ADP	de
la	DET	le
politique	NOUN	politique
militante	ADJ	militant
?	PUNCT	?
<EOS>	<EOS>	<EOS>
Le	DET	le
sénateur	NOUN	sénateur
ne	ADV	ne
répondit	VERB	répondre
pas	ADV	pas
à	ADP	à
cette	PRON	ce
dure	ADJ	dur
apostrophe	NOUN	apostrophe
,	PUNCT	,
il	PRON	il
était	VERB	être
hébété	VERB	hébéter
par	ADP	par
la	DET	le
peur	NOUN	peur
,	PUNCT	,
déjà	ADV	déjà
il	PRON	il
se	PRON	se
croyait	VERB	croire
mort	VERB	mourir
.	PUNCT	.
<EOS>	<EOS>	<EOS>
--	PUNCT	--
Quoi	PRON	quoi
qu'	CONJ	que
il	PRON	il
arrive	VERB	arriver
,	PUNCT	,
puis	ADV	puis
-je	PRON	je
compter	VERB	compter
sur	ADP	sur
vous	PRON	vous
,	PUNCT	,
général	ADJ	général
?	PUNCT	?
<EOS>	<EOS>	<EOS>
reprit	VERB	reprendre
don	NOUN	don
Gregorio	NOUN	gregorio
.	PUNCT	.
<EOS>	<EOS>	<EOS>
--	PUNCT	--
Je	PRON	je
ne	ADV	ne
puis	ADV	puis
vous	PRON	vous
promettre	VERB	promettre
qu'	CONJ	que
une	DET	un
chose	NOUN	chose
,	PUNCT	,
répondit	VERB	répondre
noblement	ADV	noblement
le	DET	le
vieux	ADJ	vieux
soldat	NOUN	soldat
,	PUNCT	,
c'	PRON	ce
est	VERB	être
de	ADP	de
ne	ADV	ne
pas	ADV	pas
marchander	VERB	marchander
ma	PRON	mon
vie	NOUN	vie
,	PUNCT	,
et	CONJ	et
,	PUNCT	,
le	DET	le
cas	NOUN	cas
échéant	ADJ	échéant
,	PUNCT	,
de	ADP	de
me	PRON	me
faire	VERB	faire
bravement	ADV	bravement
tuer	VERB	tuer
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Quant	ADP	quant
à	ADP	à
ce	PRON	ce
poltron	NOUN	poltron
,	PUNCT	,
ajouta-t-il	NOUN	ajouta-t-il
en	ADP	en
désignant	VERB	désigner
don	NOUN	don
Ramon	NOUN	ramon
,	PUNCT	,
ne	ADV	ne
vous	PRON	vous
inquiétez	VERB	inquiéter
pas	ADV	pas
de	ADP	de
lui	PRON	lui
,	PUNCT	,
je	PRON	je
me	PRON	me
charge	VERB	charger
de	ADP	de
lui	PRON	lui
faire	VERB	faire
accomplir	VERB	accomplir
des	ADP	du
prodiges	NOUN	prodige
de	ADP	de
valeur	NOUN	valeur
.	PUNCT	.
<EOS>	<EOS>	<EOS>
À	ADP	à
cette	PRON	ce
menace	NOUN	menace
,	PUNCT	,
le	DET	le
malheureux	ADJ	malheureux
sénateur	NOUN	sénateur
sentit	VERB	sentir
une	DET	un
sueur	NOUN	sueur
froide	ADJ	froid
inonder	VERB	inonder
tout	PRON	tout
son	PRON	son
corps	NOUN	corps
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Une	DET	un
longue	ADJ	longue
colonne	NOUN	colonne
de	ADP	de
flamme	NOUN	flamme
brilla	VERB	briller
au	ADP	au
sommet	NOUN	sommet
du	ADP	du
Corcovado	NOUN	corcovado
.	PUNCT	.
<EOS>	<EOS>	<EOS>
--	PUNCT	--
Il	PRON	il
n'	ADV	ne
y	PRON	y
a	VERB	avoir
plus	ADV	plus
à	ADP	à
hésiter	VERB	hésiter
,	PUNCT	,
Caballeros	NOUN	caballeros
,	PUNCT	,
s'	PRON	se
écria	VERB	écrier
résolument	ADV	résolument
don	NOUN	don
Gregorio	NOUN	gregorio
,	PUNCT	,
en	ADP	en
avant	NOUN	avant
!	PUNCT	!
<EOS>	<EOS>	<EOS>
et	CONJ	et
que	CONJ	que
Dieu	NOUN	dieu
protège	VERB	protéger
le	DET	le
Chili	NOUN	chili
!	PUNCT	!
<EOS>	<EOS>	<EOS>
--	PUNCT	--
En	ADP	en
avant	NOUN	avant
!	PUNCT	!
<EOS>	<EOS>	<EOS>
répéta	VERB	répéter
le	PRON	le
général	ADJ	général
en	ADP	en
dégainant	VERB	dégainer
son	PRON	son
sabre	NOUN	sabre
.	PUNCT	.
<EOS>	<EOS>	<EOS>
La	DET	le
troupe	NOUN	troupe
partit	VERB	partir
dans	ADP	dans
la	DET	le
direction	NOUN	direction
du	ADP	du
défilé	NOUN	défilé
.	PUNCT	.
<EOS>	<EOS>	<EOS>
LVI	NUM	lvi
--	PUNCT	--
Le	DET	le
passage	NOUN	passage
du	ADP	du
défilé	NOUN	défilé
Sur	NOUN	sur
ces	PRON	ce
entrefaites	NOUN	entrefaite
,	PUNCT	,
dans	ADP	dans
le	DET	le
défilé	NOUN	défilé
,	PUNCT	,
quelques	PRON	quelque
mots	NOUN	mot
échangés	VERB	échanger
entre	ADP	entre
Antinahuel	NOUN	antinahuel
et	CONJ	et
la	DET	le
Linda	NOUN	linda
remplissaient	VERB	remplir
le	DET	le
toqui	NOUN	toqui
d'	ADP	de
inquiétude	NOUN	inquiétude
en	ADP	en
lui	PRON	lui
faisant	VERB	faire
vaguement	ADV	vaguement
redouter	VERB	redouter
une	DET	un
trahison	NOUN	trahison
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Après	ADP	après
avoir	VERB	avoir
reconnu	VERB	reconnaître
les	DET	le
Indiens	NOUN	indien
qui	PRON	qui
arrivaient	VERB	arriver
,	PUNCT	,
ou	CONJ	ou
tout	ADV	tout
au	ADP	au
moins	ADV	moins
conversé	VERB	converser
avec	ADP	avec
leur	PRON	leur
chef	NOUN	chef
,	PUNCT	,
Antinahuel	NOUN	antinahuel
avait	VERB	avoir
regagné	VERB	regagner
son	PRON	son
poste	NOUN	poste
.	PUNCT	.
<EOS>	<EOS>	<EOS>
--	PUNCT	--
Qu'	CONJ	que
y	PRON	y
a-t-il	ADJ	a-t-il
donc	ADV	donc
?	PUNCT	?
<EOS>	<EOS>	<EOS>
lui	PRON	lui
demanda	VERB	demander
doña	NOUN	doña
Maria	NOUN	maria
qui	PRON	qui
avait	VERB	avoir
suivi	VERB	suivre
d'	ADP	de
un	DET	un
œil	NOUN	œil
attentif	ADJ	attentif
tous	PRON	tout
les	DET	le
mouvements	NOUN	mouvement
du	ADP	du
chef	NOUN	chef
.	PUNCT	.
<EOS>	<EOS>	<EOS>
--	PUNCT	--
Rien	ADV	rien
de	ADP	de
bien	ADV	bien
extraordinaire	ADJ	extraordinaire
,	PUNCT	,
répondit	VERB	répondre
négligemment	ADV	négligemment
celui	PRON	celui
-ci	ADV	-ci
,	PUNCT	,
un	DET	un
secours	NOUN	secours
un	DET	un
peu	ADV	peu
tardif	ADJ	tardif
sur	ADP	sur
lequel	PRON	lequel
je	PRON	je
ne	ADV	ne
comptais	VERB	compter
pas	ADV	pas
,	PUNCT	,
et	CONJ	et
dont	PRON	dont
nous	PRON	nous
aurions	VERB	avoir
pu	VERB	pouvoir
facilement	ADV	facilement
nous	PRON	nous
passer	VERB	passer
,	PUNCT	,
mais	CONJ	mais
qui	PRON	qui
n'	ADV	ne
en	PRON	en
est	VERB	être
pas	ADV	pas
moins	ADV	moins
le	DET	le
bienvenu	NOUN	bienvenu
.	PUNCT	.
<EOS>	<EOS>	<EOS>
--	PUNCT	--
Mon	PRON	mon
Dieu	NOUN	dieu
!	PUNCT	!
<EOS>	<EOS>	<EOS>
dit	VERB	dire
doña	NOUN	doña
Maria	NOUN	maria
,	PUNCT	,
j'	PRON	je
ai	VERB	avoir
peut-être	ADV	peut-être
été	VERB	être
abusée	VERB	abuser
par	ADP	par
une	DET	un
trompeuse	ADJ	trompeur
ressemblance	NOUN	ressemblance
,	PUNCT	,
et	CONJ	et
si	CONJ	si
l'	DET	le
homme	NOUN	homme
dont	PRON	dont
je	PRON	je
veux	VERB	vouloir
parler	VERB	parler
n'	ADV	ne
était	VERB	être
pas	ADV	pas
à	ADP	à
plus	ADV	plus
de	ADP	de
quarante	NUM	quarante
lieues	NOUN	lieue
d'	ADP	de
ici	ADV	ici
,	PUNCT	,
j'	PRON	je
affirmerais	VERB	affirmer
que	CONJ	que
c'	PRON	ce
est	VERB	être
lui	PRON	lui
qui	PRON	qui
commande	VERB	commander
cette	PRON	ce
troupe	NOUN	troupe
.	PUNCT	.
<EOS>	<EOS>	<EOS>
--	PUNCT	--
Que	CONJ	que
ma	PRON	mon
sœur	NOUN	sœur
s'	PRON	se
explique	VERB	expliquer
,	PUNCT	,
fit	VERB	faire
Antinahuel	NOUN	antinahuel
.	PUNCT	.
<EOS>	<EOS>	<EOS>
--	PUNCT	--
Dites	VERB	dire
-moi	PRON	moi
d'	ADP	de
abord	NOUN	abord
,	PUNCT	,
chef	NOUN	chef
,	PUNCT	,
reprit	VERB	reprendre
la	DET	le
Linda	NOUN	linda
avec	ADP	avec
émotion	NOUN	émotion
,	PUNCT	,
le	DET	le
nom	NOUN	nom
du	ADP	du
guerrier	NOUN	guerrier
auquel	PRON	auquel
vous	PRON	vous
avez	VERB	avoir
parlé	VERB	parler
.	PUNCT	.
<EOS>	<EOS>	<EOS>
--	PUNCT	--
C'	PRON	ce
est	VERB	être
un	DET	un
valeureux	ADJ	valeureux
Aucas	NOUN	aucas
,	PUNCT	,
répliqua	VERB	répliquer
fièrement	ADV	fièrement
le	DET	le
toqui	NOUN	toqui
,	PUNCT	,
il	PRON	il
se	PRON	se
nomme	VERB	nommer
Joan	NOUN	joan
.	PUNCT	.
<EOS>	<EOS>	<EOS>
--	PUNCT	--
C'	PRON	ce
est	VERB	être
impossible	ADJ	impossible
!	PUNCT	!
<EOS>	<EOS>	<EOS>
Joan	NOUN	joan
est	VERB	être
en	ADP	en
ce	PRON	ce
moment	NOUN	moment
à	ADP	à
plus	ADV	plus
de	ADP	de
quarante	NUM	quarante
lieues	NOUN	lieue
d'	ADP	de
ici	ADV	ici
,	PUNCT	,
retenu	VERB	retenir
par	ADP	par
son	PRON	son
amour	NOUN	amour
pour	ADP	pour
une	DET	un
femme	NOUN	femme
blanche	ADJ	blanc
,	PUNCT	,
s'	PRON	se
écria	VERB	écrier
la	DET	le
Linda	NOUN	linda
avec	ADP	avec
explosion	NOUN	explosion
.	PUNCT	.
<EOS>	<EOS>	<EOS>
--	PUNCT	--
Ma	PRON	mon
sœur	NOUN	sœur
se	PRON	se
trompe	VERB	tromper
,	PUNCT	,
puisque	CONJ	puisque
je	PRON	je
viens	VERB	venir
,	PUNCT	,
il	PRON	il
y	PRON	y
a	VERB	avoir
quelques	PRON	quelque
minutes	NOUN	minute
,	PUNCT	,
de	ADP	de
causer	VERB	causer
avec	ADP	avec
lui	PRON	lui
.	PUNCT	.
<EOS>	<EOS>	<EOS>
--	PUNCT	--
Alors	ADV	alors
,	PUNCT	,
c'	PRON	ce
est	VERB	être
un	DET	un
traître	NOUN	traître
!	PUNCT	!
<EOS>	<EOS>	<EOS>
dit-elle	NOUN	dit-elle
vivement	ADV	vivement
,	PUNCT	,
je	PRON	je
l'	PRON	la|le
avais	VERB	avoir
chargé	VERB	charger
d'	ADP	de
enlever	VERB	enlever
la	DET	le
fille	NOUN	fille
pâle	ADJ	pâle
,	PUNCT	,
et	CONJ	et
l'	DET	le
Indien	NOUN	indien
qu'	PRON	que
il	PRON	il
m'	PRON	me
a	VERB	avoir
envoyé	VERB	envoyer
à	ADP	à
sa	PRON	son
place	NOUN	place
m'	PRON	me
a	VERB	avoir
conté	VERB	conter
cette	PRON	ce
histoire	NOUN	histoire
à	ADP	à
laquelle	PRON	lequel
j'	PRON	je
ai	VERB	avoir
ajouté	VERB	ajouter
foi	NOUN	foi
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Le	DET	le
front	NOUN	front
du	ADP	du
chef	NOUN	chef
devint	VERB	devenir
soucieux	ADJ	soucieux
.	PUNCT	.
<EOS>	<EOS>	<EOS>
--	PUNCT	--
En	ADP	en
effet	NOUN	effet
,	PUNCT	,
dit-il	NOUN	dit-il
,	PUNCT	,
ceci	PRON	ceci
est	VERB	être
louche	ADJ	louche
;	PUNCT	;
serais	VERB	être
-je	PRON	je
trahi	VERB	trahir
?	PUNCT	?
<EOS>	<EOS>	<EOS>
continua-t-il	NOUN	continua-t-il
d'	ADP	de
une	DET	un
voix	NOUN	voix
sourde	ADJ	sourd
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Et	CONJ	et
il	PRON	il
fit	VERB	faire
un	DET	un
geste	NOUN	geste
comme	CONJ	comme
pour	ADP	pour
s'	PRON	se
éloigner	VERB	éloigner
.	PUNCT	.
<EOS>	<EOS>	<EOS>
--	PUNCT	--
Que	PRON	que
voulez	VERB	vouloir
-vous	PRON	vous
faire	VERB	faire
?	PUNCT	?
<EOS>	<EOS>	<EOS>
lui	PRON	lui
demanda	VERB	demander
la	DET	le
Linda	NOUN	linda
en	ADP	en
l'	DET	le
arrêtant	VERB	arrêter
.	PUNCT	.
<EOS>	<EOS>	<EOS>
--	PUNCT	--
Demander	VERB	demander
à	ADP	à
*	ADJ	*
*	NOUN	*
Joan	NOUN	joan
compte	VERB	compter
de	ADP	de
sa	PRON	son
conduite	NOUN	conduite
ambiguë	ADJ	ambiguë
.	PUNCT	.
<EOS>	<EOS>	<EOS>
--	PUNCT	--
Il	PRON	il
est	VERB	être
trop	ADV	trop
tard	ADV	tard
!	PUNCT	!
<EOS>	<EOS>	<EOS>
reprit	VERB	reprendre
la	DET	le
Linda	NOUN	linda
en	ADP	en
lui	PRON	lui
désignant	VERB	désigner
du	ADP	du
doigt	NOUN	doigt
les	DET	le
Chiliens	NOUN	chiliens
,	PUNCT	,
dont	PRON	dont
les	DET	le
premiers	NUM	premier
rangs	NOUN	rang
apparaissaient	VERB	apparaître
alors	ADV	alors
à	ADP	à
la	DET	le
bouche	NOUN	bouche
du	ADP	du
défilé	NOUN	défilé
.	PUNCT	.
<EOS>	<EOS>	<EOS>
--	PUNCT	--
Oh	X	oh
!	PUNCT	!
<EOS>	<EOS>	<EOS>
s'	PRON	se
écria	VERB	écrier
Antinahuel	NOUN	antinahuel
avec	ADP	avec
une	DET	un
rage	NOUN	rage
concentrée	VERB	concentrer
,	PUNCT	,
malheur	NOUN	malheur
à	ADP	à
lui	PRON	lui
,	PUNCT	,
s'	PRON	se
il	PRON	il
est	VERB	être
un	DET	un
traître	NOUN	traître
!	PUNCT	!
<EOS>	<EOS>	<EOS>
--	PUNCT	--
Allons	VERB	aller
,	PUNCT	,
il	PRON	il
n'	ADV	ne
est	VERB	être
plus	ADV	plus
temps	NOUN	temps
de	ADP	de
récriminer	VERB	récriminer
,	PUNCT	,
il	PRON	il
faut	VERB	falloir
combattre	VERB	combattre
.	PUNCT	.
<EOS>	<EOS>	<EOS>
La	DET	le
courtisane	NOUN	courtisane
avait	VERB	avoir
en	ADP	en
ce	PRON	ce
moment	NOUN	moment
sur	ADP	sur
le	DET	le
visage	NOUN	visage
une	DET	un
expression	NOUN	expression
qui	PRON	qui
chassa	VERB	chasser
du	ADP	du
cœur	NOUN	cœur
du	ADP	du
chef	NOUN	chef
araucanien	NOUN	araucanien
toute	PRON	tout
autre	ADJ	autre
pensée	NOUN	pensée
que	CONJ	que
celle	PRON	celui
de	ADP	de
la	DET	le
lutte	NOUN	lutte
qu'	PRON	que
il	PRON	il
allait	VERB	aller
soutenir	VERB	soutenir
.	PUNCT	.
<EOS>	<EOS>	<EOS>
--	PUNCT	--
Oui	X	oui
,	PUNCT	,
répondit-il	NOUN	répondit-il
avec	ADP	avec
élan	NOUN	élan
,	PUNCT	,
combattons	VERB	combattre
!	PUNCT	!
<EOS>	<EOS>	<EOS>
après	ADP	après
la	DET	le
victoire	NOUN	victoire
,	PUNCT	,
nous	PRON	nous
châtierons	VERB	châtier
les	DET	le
traîtres	NOUN	traître
!	PUNCT	!
<EOS>	<EOS>	<EOS>
Il	PRON	il
poussa	VERB	pousser
son	PRON	son
cri	NOUN	cri
de	ADP	de
guerre	NOUN	guerre
d'	ADP	de
une	DET	un
voix	NOUN	voix
retentissante	ADJ	retentissant
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Les	DET	le
Indiens	NOUN	indien
lui	PRON	lui
répondirent	VERB	répondre
par	ADP	par
des	ADP	du
hurlements	NOUN	hurlement
de	ADP	de
fureur	NOUN	fureur
qui	PRON	qui
glacèrent	VERB	glacer
d'	ADP	de
effroi	NOUN	effroi
le	DET	le
sénateur	NOUN	sénateur
don	NOUN	don
Ramon	NOUN	ramon
Sandias	NOUN	sandias
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Le	DET	le
plan	NOUN	plan
des	ADP	du
Araucans	NOUN	araucans
était	VERB	être
des	ADP	du
plus	ADV	plus
simples	ADJ	simple
:	PUNCT	:
laisser	VERB	laisser
les	DET	le
Espagnols	NOUN	espagnol
s'	PRON	se
engager	VERB	engager
dans	ADP	dans
le	DET	le
défilé	NOUN	défilé
,	PUNCT	,
puis	ADV	puis
les	PRON	la|le
attaquer	VERB	attaquer
à	ADP	à
la	DET	le
fois	NOUN	fois
en	ADP	en
avant	NOUN	avant
et	CONJ	et
en	ADP	en
arrière	NOUN	arrière
,	PUNCT	,
pendant	VERB	pendre
que	CONJ	que
les	DET	le
guerriers	NOUN	guerrier
,	PUNCT	,
embusqués	VERB	embusquer
sur	ADP	sur
les	DET	le
flancs	NOUN	flanc
,	PUNCT	,
feraient	VERB	faire
pleuvoir	VERB	pleuvoir
sur	ADP	sur
eux	PRON	eux
des	ADP	du
blocs	NOUN	bloc
énormes	ADJ	énorme
de	ADP	de
rochers	NOUN	rocher
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Une	DET	un
partie	NOUN	partie
des	ADP	du
Indiens	NOUN	indien
s'	PRON	se
était	VERB	être
bravement	ADV	bravement
jetée	VERB	jeter
devant	ADV	devant
et	CONJ	et
derrière	ADP	derrière
les	DET	le
Espagnols	NOUN	espagnol
dans	ADP	dans
l'	DET	le
intention	NOUN	intention
de	ADP	de
leur	PRON	lui
barrer	VERB	barrer
le	DET	le
passage	NOUN	passage
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Antinahuel	NOUN	antinahuel
se	PRON	se
leva	VERB	lever
,	PUNCT	,
et	CONJ	et
encourageant	VERB	encourager
ses	PRON	son
guerriers	NOUN	guerrier
du	ADP	du
geste	NOUN	geste
et	CONJ	et
de	ADP	de
la	DET	le
voix	NOUN	voix
,	PUNCT	,
il	PRON	il
fit	VERB	faire
rouler	VERB	rouler
une	DET	un
énorme	ADJ	énorme
pierre	NOUN	pierre
au	ADP	au
milieu	NOUN	milieu
des	ADP	du
ennemis	NOUN	ennemi
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Tout	ADV	tout
à	ADP	à
coup	NOUN	coup
une	DET	un
grêle	NOUN	grêle
de	ADP	de
balles	NOUN	balle
vint	VERB	venir
en	ADP	en
crépitant	VERB	crépiter
pleuvoir	VERB	pleuvoir
sur	ADP	sur
sa	PRON	son
troupe	NOUN	troupe
,	PUNCT	,
et	CONJ	et
autour	ADV	autour
du	ADP	du
poste	NOUN	poste
qu'	PRON	que
il	PRON	il
occupait	VERB	occuper
se	PRON	se
montrèrent	VERB	montrer
comme	ADV	comme
de	ADP	de
sinistres	ADJ	sinistre
fantômes	NOUN	fantôme
les	DET	le
faux	ADJ	faux
Indiens	NOUN	indien
de	ADP	de
Joan	NOUN	joan
,	PUNCT	,
qui	PRON	qui
le	PRON	le
chargèrent	VERB	charger
résolument	ADV	résolument
aux	ADP	au
cris	NOUN	cri
de	ADP	de
:	PUNCT	:
--	PUNCT	--
Chili	NOUN	chili
!	PUNCT	!
<EOS>	<EOS>	<EOS>
Chili	NOUN	chili
!	PUNCT	!
<EOS>	<EOS>	<EOS>
--	PUNCT	--
Nous	PRON	nous
sommes	VERB	sommer|être
trahis	VERB	trahir
!	PUNCT	!
<EOS>	<EOS>	<EOS>
hurla	VERB	hurler
Antinahuel	NOUN	antinahuel
,	PUNCT	,
tue	VERB	taire
!	PUNCT	!
<EOS>	<EOS>	<EOS>
tue	VERB	taire
!	PUNCT	!
<EOS>	<EOS>	<EOS>
Dans	ADP	dans
le	DET	le
ravin	NOUN	ravin
et	CONJ	et
sur	ADP	sur
les	DET	le
flancs	NOUN	flanc
des	ADP	du
deux	NUM	deux
montagnes	NOUN	montagne
qui	PRON	qui
le	PRON	le
bordaient	VERB	border
,	PUNCT	,
commença	VERB	commencer
une	DET	un
horrible	ADJ	horrible
mêlée	NOUN	mêlée
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Pendant	ADP	pendant
une	DET	un
heure	NOUN	heure
la	DET	le
lutte	NOUN	lutte
fut	VERB	être
un	DET	un
chaos	NOUN	chaos
,	PUNCT	,
la	DET	le
fumée	NOUN	fumée
et	CONJ	et
le	DET	le
bruit	NOUN	bruit
enveloppaient	VERB	envelopper
tout	ADV	tout
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Le	DET	le
défilé	NOUN	défilé
était	VERB	être
rempli	VERB	remplir
d'	ADP	de
une	DET	un
masse	NOUN	masse
de	ADP	de
combattants	NOUN	combattant
qui	PRON	qui
allaient	VERB	aller
,	PUNCT	,
venaient	VERB	venir
,	PUNCT	,
se	PRON	se
retiraient	VERB	retirer
pour	ADP	pour
revenir	VERB	revenir
encore	ADV	encore
,	PUNCT	,
se	PRON	se
heurtant	VERB	heurter
,	PUNCT	,
se	PRON	se
poussant	VERB	pousser
,	PUNCT	,
se	PRON	se
bousculant	VERB	bousculer
avec	ADP	avec
des	ADP	du
cris	NOUN	cri
de	ADP	de
rage	NOUN	rage
,	PUNCT	,
de	ADP	de
douleur	NOUN	douleur
ou	CONJ	ou
de	ADP	de
victoire	NOUN	victoire
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Des	ADP	du
cavaliers	NOUN	cavalier
chargeaient	VERB	charger
à	ADP	à
toute	PRON	tout
bride	NOUN	bride
,	PUNCT	,
d'	ADP	de
autres	ADJ	autre
galopaient	VERB	galoper
éperdus	VERB	éperdre
,	PUNCT	,
au	ADP	au
milieu	NOUN	milieu
des	ADP	du
piétons	NOUN	piéton
effrayés	VERB	effrayer|effrayer
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Des	ADP	du
blocs	NOUN	bloc
de	ADP	de
rochers	NOUN	rocher
,	PUNCT	,
lancés	VERB	lancer
du	ADP	du
haut	NOUN	haut
des	ADP	du
montagnes	NOUN	montagne
,	PUNCT	,
venaient	VERB	venir
en	ADP	en
ricochant	VERB	ricocher
bondir	VERB	bondir
parmi	ADP	parmi
les	DET	le
combattants	NOUN	combattant
,	PUNCT	,
écrasant	VERB	écraser
indistinctement	ADV	indistinctement
amis	ADJ	ami
et	CONJ	et
ennemis	ADJ	ennemi
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Des	ADP	du
Indiens	NOUN	indien
et	CONJ	et
des	ADP	du
Chiliens	NOUN	chiliens
,	PUNCT	,
précipités	VERB	précipiter
du	ADP	du
poste	NOUN	poste
élevé	ADJ	élevé
qu'	PRON	que
ils	PRON	il
occupaient	VERB	occuper
,	PUNCT	,
se	PRON	se
brisaient	VERB	briser
sur	ADP	sur
les	DET	le
cailloux	NOUN	caillou
de	ADP	de
la	DET	le
route	NOUN	route
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Les	DET	le
Araucans	NOUN	araucans
ne	ADV	ne
reculaient	VERB	reculer
pas	ADV	pas
d'	ADP	de
un	DET	un
pouce	NOUN	pouce
,	PUNCT	,
les	DET	le
Chiliens	NOUN	chiliens
n'	ADV	ne
avançaient	VERB	avancer
point	ADV	point
d'	ADP	de
un	DET	un
pas	NOUN	pas
.	PUNCT	.
<EOS>	<EOS>	<EOS>
La	DET	le
mêlée	NOUN	mêlée
ondulait	VERB	onduler
comme	ADV	comme
les	DET	le
flots	NOUN	flot
de	ADP	de
la	DET	le
mer	NOUN	mer
dans	ADP	dans
la	DET	le
tempête	NOUN	tempête
.	PUNCT	.
<EOS>	<EOS>	<EOS>
La	DET	le
terre	NOUN	terre
était	VERB	être
rouge	ADJ	rouge
de	ADP	de
sang	NOUN	sang
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Les	DET	le
hommes	NOUN	homme
,	PUNCT	,
rendus	VERB	rendre
furieux	ADJ	furieux
par	ADP	par
cette	PRON	ce
lutte	NOUN	lutte
acharnée	VERB	acharner
,	PUNCT	,
étaient	VERB	être
ivres	ADJ	ivre
de	ADP	de
rage	NOUN	rage
et	CONJ	et
brandissaient	VERB	brandir
leurs	PRON	leur
armes	NOUN	arme
avec	ADP	avec
des	ADP	du
cris	NOUN	cri
de	ADP	de
défi	NOUN	défi
et	CONJ	et
de	ADP	de
colère	NOUN	colère
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Au	ADP	au
milieu	NOUN	milieu
des	ADP	du
combattants	NOUN	combattant
,	PUNCT	,
Antinahuel	NOUN	antinahuel
bondissait	VERB	bondir
comme	ADV	comme
un	DET	un
tigre	NOUN	tigre
,	PUNCT	,
renversant	VERB	renverser
tous	PRON	tout
les	DET	le
obstacles	NOUN	obstacle
,	PUNCT	,
et	CONJ	et
ramenant	VERB	ramener
incessamment	ADV	incessamment
à	ADP	à
la	DET	le
charge	NOUN	charge
ses	PRON	son
compagnons	NOUN	compagnon
que	CONJ	que
la	DET	le
résistance	NOUN	résistance
désespérée	VERB	désespérer
de	ADP	de
leurs	PRON	leur
ennemis	NOUN	ennemi
décourageait	VERB	décourager
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Chiliens	NOUN	chilien
et	CONJ	et
Indiens	NOUN	indien
étaient	VERB	être
tour	NOUN	tour
à	ADP	à
tour	NOUN	tour
vainqueurs	NOUN	vainqueur
et	CONJ	et
vaincus	VERB	vaincre
,	PUNCT	,
assiégeants	ADJ	assiégeant
et	CONJ	et
assiégés	VERB	assiéger
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Le	DET	le
combat	NOUN	combat
avait	VERB	avoir
pris	VERB	prendre
les	DET	le
proportions	NOUN	proportion
grandioses	ADJ	grandiose
d'	ADP	de
une	DET	un
épopée	NOUN	épopée
;	PUNCT	;
ce	PRON	ce
n'	ADV	ne
était	VERB	être
plus	ADV	plus
une	DET	un
lutte	NOUN	lutte
réglée	ADJ	réglé
où	PRON	où
la	DET	le
tactique	NOUN	tactique
et	CONJ	et
l'	DET	le
habileté	NOUN	habileté
peuvent	VERB	pouvoir
suppléer	VERB	suppléer
au	ADP	au
nombre	NOUN	nombre
,	PUNCT	,
c'	PRON	ce
était	VERB	être
un	DET	un
duel	NOUN	duel
immense	ADJ	immense
,	PUNCT	,
où	PRON	où
chacun	PRON	chacun
cherchait	VERB	chercher
son	PRON	son
