Première	NUM	premier
le	DET	le
nom	NOUN	nom
de	ADP	de
l'	DET	le
orphelinat	NOUN	orphelinat
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Un	NUM	un
de	ADP	de
ces	PRON	ce
journaux	NOUN	journal|journau
,	PUNCT	,
déjà	ADV	déjà
jauni	VERB	jaunir
,	PUNCT	,
parvint	VERB	parvenir
un	DET	un
jour	NOUN	jour
aux	ADP	au
mains	NOUN	main
de	ADP	de
quelques-unes	PRON	quelques-uns
des	ADP	du
compagnes	NOUN	compagne
de	ADP	de
Claire	NOUN	claire
et	CONJ	et
Louise	NOUN	louise
,	PUNCT	,
qui	PRON	qui
furent	VERB	être
ainsi	ADV	ainsi
découvertes	ADJ	découvert
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Tout	ADV	tout
d'	ADP	de
abord	NOUN	abord
,	PUNCT	,
les	DET	le
petites	ADJ	petit
pensionnaires	NOUN	pensionnaire
se	PRON	se
montrèrent	VERB	montrer
prudentes	ADJ	prudent
et	CONJ	et
discrètes	ADJ	discret
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Mais	CONJ	mais
ce	PRON	ce
secret	NOUN	secret
,	PUNCT	,
ainsi	ADV	ainsi
tombé	VERB	tomber
par	ADP	par
hasard	NOUN	hasard
dans	ADP	dans
ces	PRON	ce
jeunes	ADJ	jeune
têtes	NOUN	tête
avides	ADJ	avide
d'	ADP	de
un	DET	un
peu	ADV	peu
de	ADP	de
diversion	NOUN	diversion
à	ADP	à
la	DET	le
vie	NOUN	vie
monotone	ADJ	monotone
du	ADP	du
couvent	NOUN	couvent
,	PUNCT	,
elles	PRON	elle
ne	ADV	ne
purent	VERB	pouvoir
le	PRON	le
garder	VERB	garder
pour	CONJ	pour
elles	PRON	elle
bien	ADV	bien
longtemps	ADV	longtemps
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Elles	PRON	elle
le	PRON	le
confièrent	VERB	confier
à	ADP	à
d'	DET	de
autres	ADJ	autre
qui	PRON	qui
,	PUNCT	,
elles	PRON	elle
-mêmes	ADJ	même
,	PUNCT	,
prirent	VERB	prendre
encore	ADV	encore
des	ADP	du
confidentes	NOUN	confident
.	PUNCT	.
<EOS>	<EOS>	<EOS>
En	ADP	en
quelque	PRON	quelque
temps	NOUN	temps
l'	DET	le
orphelinat	NOUN	orphelinat
fut	VERB	être
instruit	VERB	instruire
,	PUNCT	,
à	ADP	à
l'	DET	le
insu	NOUN	insu
des	ADP	du
sœurs	NOUN	sœur
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Du	ADP	du
reste	NOUN	reste
,	PUNCT	,
comment	ADV	comment
auraient	VERB	avoir
-elles	PRON	elle
pu	VERB	pouvoir
empêcher	VERB	empêcher
cette	PRON	ce
infiltration	NOUN	infiltration
et	CONJ	et
l'	DET	le
entrée	NOUN	entrée
,	PUNCT	,
dans	ADP	dans
les	DET	le
murs	NOUN	mur
du	ADP	du
couvent	NOUN	couvent
,	PUNCT	,
de	ADP	de
cette	PRON	ce
histoire	NOUN	histoire
qui	PRON	qui
se	PRON	se
fit	VERB	faire
par	ADP	par
mots	NOUN	mot
couverts	VERB	couvrir
,	PUNCT	,
tout	ADV	tout
bas	ADJ	bas
,	PUNCT	,
dans	ADP	dans
les	DET	le
coins	NOUN	coin
,	PUNCT	,
de	ADP	de
lit	NOUN	lit
à	ADP	à
lit	NOUN	lit
,	PUNCT	,
de	ADP	de
chaise	NOUN	chaise
à	ADP	à
chaise	NOUN	chaise
,	PUNCT	,
par	ADP	par
des	ADP	du
voix	NOUN	voix
qui	PRON	qui
se	PRON	se
taisaient	VERB	taire
bien	ADV	bien
vite	ADV	vite
à	ADP	à
l'	DET	le
apparition	NOUN	apparition
d'	ADP	de
une	DET	un
surveillante	NOUN	surveillant
,	PUNCT	,
à	ADP	à
laquelle	PRON	lequel
il	PRON	il
eût	VERB	avoir
fallu	VERB	falloir
exprimer	VERB	exprimer
ce	PRON	ce
qu'	PRON	que
on	PRON	on
racontait	VERB	raconter
?	PUNCT	?
<EOS>	<EOS>	<EOS>
Longtemps	ADV	longtemps
ce	PRON	ce
bruit	VERB	bruir
,	PUNCT	,
ces	PRON	ce
méchancetés	NOUN	méchanceté
qui	PRON	qui
se	PRON	se
préparaient	VERB	préparer
en	ADP	en
sourdine	NOUN	sourdine
,	PUNCT	,
tourbillonnèrent	VERB	tourbillonner
autour	ADV	autour
des	ADP	du
deux	NUM	deux
enfants	NOUN	enfant
sans	ADP	sans
les	PRON	la|le
éclabousser	VERB	éclabousser
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Et	CONJ	et
un	DET	un
jour	NOUN	jour
,	PUNCT	,
il	PRON	il
fut	VERB	être
lancé	VERB	lancer
,	PUNCT	,
le	DET	le
mot	NOUN	mot
qui	PRON	qui
tomba	VERB	tomber
durement	ADV	durement
sur	ADP	sur
ces	PRON	ce
jeunes	ADJ	jeune
cœurs	NOUN	cœur
et	CONJ	et
qui	PRON	qui
devait	VERB	devoir
y	PRON	y
faire	VERB	faire
tant	ADV	tant
de	ADP	de
ravages	NOUN	ravage
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Il	PRON	il
leur	PRON	lui
fut	VERB	être
dit	VERB	dire
par	ADP	par
une	DET	un
grande	ADJ	grand
:	PUNCT	:
--	PUNCT	--
Les	DET	le
filles	NOUN	fille
de	ADP	de
la	DET	le
Pocharde	NOUN	pochard
,	PUNCT	,
une	DET	un
femme	NOUN	femme
que	PRON	que
l'	DET	le
on	PRON	on
retrouvait	VERB	retrouver
ivre	ADJ	ivre
