Livre	NOUN	livre
sur	ADP	sur
la	DET	le
carte	NOUN	carte
,	PUNCT	,
en	ADP	en
plan	NOUN	plan
géométral	ADJ	géométral
,	PUNCT	,
bâtiments	NOUN	bâtiment
et	CONJ	et
enclos	NOUN	enclos
compris	VERB	comprendre
,	PUNCT	,
présente	VERB	présenter
une	DET	un
espèce	NOUN	espèce
de	ADP	de
rectangle	NOUN	rectangle
irrégulier	ADJ	irrégulier
dont	PRON	dont
un	DET	un
angle	NOUN	angle
aurait	VERB	avoir
été	VERB	être
entaillé	VERB	entailler
.	PUNCT	.
<EOS>	<EOS>	<EOS>
C'	PRON	ce
est	VERB	être
à	ADP	à
cet	PRON	ce
angle	NOUN	angle
qu'	PRON	que
est	VERB	être
la	DET	le
porte	NOUN	porte
méridionale	ADJ	méridional
,	PUNCT	,
gardée	VERB	garder
par	ADP	par
ce	PRON	ce
mur	NOUN	mur
qui	PRON	qui
la	PRON	la
fusille	VERB	fusiller
à	ADP	à
bout	NOUN	bout
portant	VERB	porter
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Hougomont	NOUN	hougomont
a	VERB	avoir
deux	NUM	deux
portes	NOUN	porte
:	PUNCT	:
la	DET	le
porte	NOUN	porte
méridionale	ADJ	méridional
,	PUNCT	,
celle	PRON	celui
du	ADP	du
château	NOUN	château
,	PUNCT	,
et	CONJ	et
la	DET	le
porte	NOUN	porte
septentrionale	ADJ	septentrional
,	PUNCT	,
celle	PRON	celui
de	ADP	de
la	DET	le
ferme	ADJ	ferme
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Napoléon	NOUN	napoléon
envoya	VERB	envoyer
contre	ADP	contre
Hougomont	NOUN	hougomont
son	PRON	son
frère	NOUN	frère
Jérôme	NOUN	jérôme
;	PUNCT	;
les	DET	le
divisions	NOUN	division
Guilleminot	NOUN	guilleminot
,	PUNCT	,
Foy	NOUN	foy
et	CONJ	et
Bachelu	NOUN	bachelu
s'	CONJ	si
y	PRON	y
heurtèrent	VERB	heurter
,	PUNCT	,
presque	ADV	presque
tout	ADV	tout
le	DET	le
corps	NOUN	corps
de	ADP	de
Reille	NOUN	reille
y	PRON	y
fut	VERB	être
employé	VERB	employer
et	CONJ	et
y	PRON	y
échoua	VERB	échouer
,	PUNCT	,
les	DET	le
boulets	NOUN	boulet
de	ADP	de
Kellermann	NOUN	kellermann
s'	PRON	se
épuisèrent	VERB	épuiser
sur	ADP	sur
cet	PRON	ce
héroïque	ADJ	héroïque
pan	NOUN	pan
de	ADP	de
mur	NOUN	mur
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Ce	PRON	ce
ne	ADV	ne
fut	VERB	être
pas	ADV	pas
trop	ADV	trop
de	ADP	de
la	DET	le
brigade	NOUN	brigade
Bauduin	VERB	bauduin
pour	ADP	pour
forcer	VERB	forcer
Hougomont	VERB	hougomont
au	ADP	au
nord	NOUN	nord
,	PUNCT	,
et	CONJ	et
la	DET	le
brigade	NOUN	brigade
Soye	NOUN	soye
ne	ADV	ne
put	VERB	pouvoir
que	CONJ	que
l'	PRON	la|le
entamer	VERB	entamer
au	ADP	au
sud	NOUN	sud
,	PUNCT	,
sans	ADP	sans
le	PRON	le
prendre	VERB	prendre
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Les	DET	le
bâtiments	NOUN	bâtiment
de	ADP	de
la	DET	le
ferme	ADJ	ferme
bordent	VERB	border
la	DET	le
cour	NOUN	cour
au	ADP	au
sud	NOUN	sud
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Un	DET	un
morceau	NOUN	morceau
de	ADP	de
la	DET	le
porte	NOUN	porte
nord	ADJ	nord
,	PUNCT	,
brisée	VERB	briser
par	ADP	par
les	DET	le
Français	NOUN	français
,	PUNCT	,
