Partie	NOUN	partie
détour	NOUN	détour
de	ADP	de
la	DET	le
rivière	NOUN	rivière
,	PUNCT	,
on	PRON	on
retrouvait	VERB	retrouver
le	DET	le
même	ADJ	même
rideau	NOUN	rideau
de	ADP	de
peupliers	NOUN	peuplier
pâles	ADJ	pâle
.	PUNCT	.
<EOS>	<EOS>	<EOS>
La	DET	le
campagne	NOUN	campagne
était	VERB	être
toute	PRON	tout
vide	NOUN	vide
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Il	PRON	il
y	PRON	y
avait	VERB	avoir
dans	ADP	dans
le	DET	le
ciel	NOUN	ciel
de	ADP	de
petits	ADJ	petit
nuages	NOUN	nuage
blancs	ADJ	blanc
arrêtés	VERB	arrêter
,	PUNCT	,
--	PUNCT	--
et	CONJ	et
l'	DET	le
ennui	NOUN	ennui
,	PUNCT	,
vaguement	ADV	vaguement
répandu	VERB	répandre
,	PUNCT	,
semblait	VERB	sembler
alanguir	VERB	alanguir
la	DET	le
marche	NOUN	marche
du	ADP	du
bateau	NOUN	bateau
et	CONJ	et
rendre	VERB	rendre
l'	DET	le
aspect	NOUN	aspect
des	ADP	du
voyageurs	NOUN	voyageur
plus	ADV	plus
insignifiant	ADJ	insignifiant
encore	ADV	encore
.	PUNCT	.
<EOS>	<EOS>	<EOS>
A	ADP	à
part	NOUN	part
quelques	PRON	quelque
bourgeois	NOUN	bourgeois
,	PUNCT	,
aux	ADP	au
Premières	NOUN	premier|première
,	PUNCT	,
c'	PRON	ce
étaient	VERB	être
des	ADP	du
ouvriers	NOUN	ouvrier
,	PUNCT	,
des	ADP	du
gens	NOUN	gens
de	ADP	de
boutique	NOUN	boutique
avec	ADP	avec
leurs	PRON	leur
femmes	NOUN	femme
et	CONJ	et
leurs	PRON	leur
enfants	NOUN	enfant
.	PUNCT	.
<EOS>	<EOS>	<EOS>
