PREMIÈRE	NUM	premier
ces	PRON	ce
cas	NOUN	cas
-là	ADV	là
,	PUNCT	,
tu	PRON	tu
prends	VERB	prendre
le	DET	le
double	NOUN	double
d'	ADP	de
honoraires	NOUN	honoraire|honoraires
!	PUNCT	!
...	PUNCT	...
<EOS>	<EOS>	<EOS>
Si	CONJ	si
ces	PRON	ce
choses	NOUN	chose
m'	PRON	me
instruisaient	VERB	instruire
de	ADP	de
ce	PRON	ce
que	PRON	que
les	DET	le
enfants	NOUN	enfant
ignorent	VERB	ignorer
habituellement	ADV	habituellement
,	PUNCT	,
elles	PRON	elle
ne	ADV	ne
m'	PRON	me
amusaient	VERB	amuser
pas	ADV	pas
.	PUNCT	.
<EOS>	<EOS>	<EOS>
En	ADP	en
mon	PRON	mon
existence	NOUN	existence
chétive	ADJ	chétif
,	PUNCT	,
rien	ADV	rien
ne	ADV	ne
m'	PRON	me
était	VERB	être
plus	ADV	plus
pénible	ADJ	pénible
que	CONJ	que
ces	PRON	ce
heures	NOUN	heure
de	ADP	de
repas	NOUN	repas
,	PUNCT	,
si	ADV	si
lentes	ADJ	lent
à	ADP	à
s'	PRON	se
écouler	VERB	écouler
.	PUNCT	.
<EOS>	<EOS>	<EOS>
J'	PRON	je
aurais	VERB	avoir
voulu	VERB	vouloir
m'	PRON	me
échapper	VERB	échapper
,	PUNCT	,
gambader	VERB	gambader
quelque	PRON	quelque
part	NOUN	part
,	PUNCT	,
dans	ADP	dans
l'	DET	le
escalier	NOUN	escalier
,	PUNCT	,
dans	ADP	dans
le	DET	le
corridor	NOUN	corridor
,	PUNCT	,
à	ADP	à
la	DET	le
cuisine	NOUN	cuisine
,	PUNCT	,
près	ADV	près
de	ADP	de
la	DET	le
vieille	ADJ	vieux
Victoire	NOUN	victoire
qui	PRON	qui
,	PUNCT	,
au	ADP	au
risque	NOUN	risque
d'	ADP	de
encourir	VERB	encourir
les	DET	le
reproches	NOUN	reproche
de	ADP	de
ma	PRON	mon
mère	NOUN	mère
,	PUNCT	,
me	PRON	me
laissait	VERB	laisser
barboter	VERB	barboter
dans	ADP	dans
ses	PRON	son
chaudrons	NOUN	chaudron
,	PUNCT	,
jouer	VERB	jouer
avec	ADP	avec
les	DET	le
robinets	NOUN	robinet
du	ADP	du
fourneau	NOUN	fourneau
,	PUNCT	,
remonter	VERB	remonter
le	DET	le
tourne-broche	NOUN	tourne-broche
,	PUNCT	,
et	CONJ	et
,	PUNCT	,
parfois	ADV	parfois
,	PUNCT	,
me	PRON	me
contait	VERB	conter
d'	ADP	de
extraordinaires	ADJ	extraordinaire
histoires	NOUN	histoire
de	ADP	de
brigands	NOUN	brigand
qui	PRON	qui
me	PRON	me
terrifiaient	VERB	terrifier
,	PUNCT	,
délicieusement	ADV	délicieusement
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Mais	CONJ	mais
l'	DET	le
obéissance	NOUN	obéissance
m'	PRON	me
obligeait	VERB	obliger
à	ADP	à
me	PRON	me
morfondre	VERB	morfondre
,	PUNCT	,
sans	ADP	sans
bouger	VERB	bouger
,	PUNCT	,
sur	ADP	sur
ma	PRON	mon
chaise	NOUN	chaise
,	PUNCT	,
dont	PRON	dont
le	PRON	le
siège	VERB	siéger
trop	ADV	trop
bas	ADV	bas
était	VERB	être
exhaussé	VERB	exhausser
par	ADP	par
deux	NUM	deux
in-folio	NOUN	in-folio
,	PUNCT	,
deux	NUM	deux
tomes	NOUN	tome
dépareillés	VERB	dépareiller
et	CONJ	et
très	ADV	très
vieux	ADJ	vieux
de	ADP	de
la	DET	le
Vie	NOUN	vie
des	ADP	du
Saints	NOUN	saints
,	PUNCT	,
et	CONJ	et
je	PRON	je
ne	ADV	ne
devais	VERB	devoir
quitter	VERB	quitter
la	DET	le
table	NOUN	table
que	CONJ	que
lorsque	CONJ	lorsque
ma	PRON	mon
mère	NOUN	mère
donnait	VERB	donner
,	PUNCT	,
en	ADP	en
se	PRON	se
levant	VERB	lever
,	PUNCT	,
le	DET	le
signal	NOUN	signal
du	ADP	du
départ	NOUN	départ
.	PUNCT	.
<EOS>	<EOS>	<EOS>
L'	DET	le
été	NOUN	été
,	PUNCT	,
je	PRON	je
m'	PRON	me
arrangeais	VERB	arranger
pour	ADP	pour
ne	ADV	ne
pas	ADV	pas
trop	ADV	trop
souffrir	VERB	souffrir
de	ADP	de
l'	DET	le
ennui	NOUN	ennui
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Le	DET	le
vol	NOUN	vol
grenu	ADJ	grenu
des	ADP	du
mouches	NOUN	mouche
,	PUNCT	,
le	DET	le
ronflement	NOUN	ronflement
des	ADP	du
guêpes	NOUN	guêpe
,	PUNCT	,
au-dessus	ADV	au-dessus
des	ADP	du
assiettes	NOUN	assiette
de	ADP	de
fruits	NOUN	fruit
,	PUNCT	,
les	DET	le
papillons	NOUN	papillon
et	CONJ	et
les	DET	le
insectes	NOUN	insecte
qui	PRON	qui
,	PUNCT	,
avec	ADP	avec
la	DET	le
fraîche	ADJ	frais
odeur	NOUN	odeur
des	ADP	du
fleurs	NOUN	fleur
arrosées	VERB	arroser
,	PUNCT	,
venaient	VERB	venir
s'	PRON	se
abattre	VERB	abattre
sur	ADP	sur
la	DET	le
nappe	NOUN	nappe
,	PUNCT	,
suffisaient	VERB	suffire
à	ADP	à
distraire	VERB	distraire
mon	PRON	mon
esprit	NOUN	esprit
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Et	CONJ	et
puis	ADV	puis
,	PUNCT	,
par	ADP	par
la	DET	le
fenêtre	NOUN	fenêtre
ouverte	ADJ	ouvert
,	PUNCT	,
j'	PRON	je
aimais	VERB	aimer
à	ADP	à
regarder	VERB	regarder
le	DET	le
jardin	NOUN	jardin
,	PUNCT	,
la	DET	le
vallée	NOUN	vallée
,	PUNCT	,
là-bas	ADV	là-bas
,	PUNCT	,
et	CONJ	et
,	PUNCT	,
plus	ADV	plus
loin	ADV	loin
,	PUNCT	,
les	DET	le
coteaux	NOUN	coteau
de	ADP	de
Saint-Jacques	NOUN	saint-jacques
,	PUNCT	,
violets	ADJ	violet
et	CONJ	et
brumeux	ADJ	brumeux
,	PUNCT	,
derrière	ADP	derrière
lesquels	PRON	lequel
se	PRON	se
