Chapitre	NOUN	chapitre
<EOS>	<EOS>	<EOS>
On	PRON	on
en	PRON	en
parle	VERB	parler
depuis	ADP	depuis
six	NUM	six
mois	NOUN	moi|mois
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Ah	X	ah
!	PUNCT	!
<EOS>	<EOS>	<EOS>
mon	PRON	mon
cher	ADJ	cher
,	PUNCT	,
une	DET	un
musique	NOUN	musique
!	PUNCT	!
<EOS>	<EOS>	<EOS>
un	DET	un
chien	NOUN	chien
!	PUNCT	!
...	PUNCT	...
Bordenave	NOUN	bordenave
,	PUNCT	,
qui	PRON	qui
sait	VERB	savoir
son	PRON	son
affaire	NOUN	affaire
,	PUNCT	,
a	VERB	avoir
gardé	VERB	garder
ça	PRON	cela
pour	ADP	pour
l'	DET	le
Exposition	NOUN	exposition
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Hector	NOUN	hector
écoutait	VERB	écouter
religieusement	ADV	religieusement
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Il	PRON	il
posa	VERB	poser
une	DET	un
question	NOUN	question
.	PUNCT	.
<EOS>	<EOS>	<EOS>
--	PUNCT	--
Et	CONJ	et
Nana	NOUN	nana
,	PUNCT	,
l'	DET	le
étoile	NOUN	étoile
nouvelle	ADJ	nouveau
,	PUNCT	,
qui	PRON	qui
doit	VERB	devoir
jouer	VERB	jouer
Vénus	NOUN	vénus
,	PUNCT	,
est	VERB	être
-ce	PRON	ce
que	PRON	que
tu	PRON	tu
la	PRON	la
connais	VERB	connaître
?	PUNCT	?
<EOS>	<EOS>	<EOS>
--	PUNCT	--
Allons	VERB	aller
,	PUNCT	,
bon	ADJ	bon
!	PUNCT	!
<EOS>	<EOS>	<EOS>
ça	PRON	cela
va	VERB	aller
recommencer	VERB	recommencer
!	PUNCT	!
<EOS>	<EOS>	<EOS>
cria	VERB	crier
Fauchery	NOUN	fauchery
en	ADP	en
jetant	VERB	jeter
les	DET	le
bras	NOUN	bras
en	ADP	en
l'	DET	le
air	NOUN	air
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Depuis	ADP	depuis
ce	PRON	ce
matin	NOUN	matin
,	PUNCT	,
on	PRON	on
m'	PRON	me
assomme	VERB	assommer
avec	ADP	avec
Nana	NOUN	nana
.	PUNCT	.
<EOS>	<EOS>	<EOS>
J'	PRON	je
ai	VERB	avoir
rencontré	VERB	rencontrer
plus	ADV	plus
de	ADP	de
vingt	NUM	vingt
personnes	NOUN	personne
,	PUNCT	,
et	CONJ	et
Nana	NOUN	nana
par	ADP	par
-ci	ADV	-ci
,	PUNCT	,
et	CONJ	et
Nana	NOUN	nana
par	ADP	par
-là	ADV	là
!	PUNCT	!
<EOS>	<EOS>	<EOS>
Est	VERB	être
-ce	PRON	ce
que	PRON	que
je	PRON	je
sais	VERB	savoir
,	PUNCT	,
moi	PRON	moi
!	PUNCT	!
<EOS>	<EOS>	<EOS>
est	VERB	être
-ce	PRON	ce
que	PRON	que
je	PRON	je
connais	VERB	connaître
toutes	PRON	tout
les	DET	le
filles	NOUN	fille
de	ADP	de
Paris	NOUN	paris
!	PUNCT	!
...	PUNCT	...
Nana	NOUN	nana
est	VERB	être
une	DET	un
invention	NOUN	invention
de	ADP	de
Bordenave	NOUN	bordenave
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Ça	PRON	cela
doit	VERB	devoir
être	VERB	être
du	ADP	du
propre	ADJ	propre
!	PUNCT	!
<EOS>	<EOS>	<EOS>
Il	PRON	il
